,JobId,job_descriptions,job links,job titles,Posted By,Posted Time,Employement Status,Location
20,20,"Scope

We are looking for a Full Stack Developer to produce scalable software solutions. You’ll be part of a cross-functional team that’s responsible for the full software development life cycle, from conception to deployment.

Responsibilities
Work with development teams and product managers to ideate software solutions
Design client-side and server-side architecture
Build the front-end of applications through appealing visual design
Develop and manage well-functioning databases and applications
Write effective APIs
Test software to ensure responsiveness and efficiency
Troubleshoot, debug and upgrade software
Create security and data protection settings
Build features and applications with a mobile responsive design
Write technical documentation
Requirements
As a Full Stack Developer, you should be comfortable around both front-end and back-end coding languages (such as Java, JavaScript, HTML, PHP), development frameworks (such as Spring, Angular, React, Node.js) and third-party libraries. You should also be a team player with a knack for visual design and utility.
Proven experience as a Full Stack Developer or similar role
Experience developing desktop and mobile applications
Familiarity with common stacks
Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, XML, jQuery)
Knowledge of multiple back-end languages (e.g. Java, PHP) and JavaScript frameworks (e.g. Angular, React, Node.js)
Familiarity with databases (e.g. RDBMS, NOSQL), web servers and UI/UX design
Excellent communication and teamwork skills
Great attention to detail
Organizational skills
An analytical mind
Degree in Computer Science or relevant field
BenefitsMarket Competitive",https://www.linkedin.com/jobs/view/3130290541/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=6fo7xfFxEoSCvaSjSRojjw%3D%3D&trackingId=vPMy9YYkSVwrx1DjnwYu%2BQ%3D%3D&trk=flagship3_search_srp_jobs,Senior Full Stack Developer,Finclude,4 days ago,Full-time · Executive,"Karachi Division, Pakistan"
21,21,"About LastingSales

We are the pioneer to introduce Cloud Contact Center solutions over Mobile networks in Pakistan. This solution is currently running in partnership with Zong. Currently, we are handling 6,000,000 calls/month, supporting 3500+ small and medium businesses (SMEs) with over 40,000+ sales agents. We are looking for multiple exceptional candidates to join our team and help us build the next generation of internal and external products.

The Role

Job Description
We are looking for a highly skilled computer programmer who is comfortable with both front and back end programming.
Full stack developers will be required to see out a project from conception to final product, requiring good organizational skills and attention to detail.
Laravel 100%

React JS 100%

Ideal Profile

Requirements
Strong organisational and project management skills.
Proficiency with fundamental front end languages such as HTML, CSS and JavaScript.
Familiarity with JavaScript frameworks such as Angular JS, React and Amber.
Proficiency with server side languages such as Python, Ruby, Java, PHP and .Net.
Familiarity with database technology such as MySQL, Oracle and MongoDB.
Excellent verbal communication skills.
Good problem solving skills.
Attention to detail.
What's on Offer?
Work alongside & learn from best in class talent
Attractive salary & benefits
Leadership Role",https://www.linkedin.com/jobs/view/3130446577/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=6fo7xfFxEoSCvaSjSRojjw%3D%3D&trackingId=fekEsxvjToW13CQY2hn5aA%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Developer,LastingSales,4 weeks ago,"PKR840,000/yr - PKR1,080,000/yr · Full-time · Entry level","Lahore, Punjab, Pakistan"
22,22,"Crossover is the world's #1 source of remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Bloom Institute of Technology (BloomTech). Have you got what it takes?

If you’re eager to impart your knowledge of computer science fundamentals, but aren’t sure where to start - keep reading!

Bloom Institute of Technology (BloomTech) is looking for part-time JavaScript developers to teach in an immersive, live, online classroom. You will set your schedule, choosing the weekly classes that work for your life.

You will teach new developers the fundamentals of computer science: algorithmic problem-solving, Big-O and time-space complexity, and how to use hash tables to to optimize algorithms. You will prepare these new students for exciting careers in software development, ensuring they can pass the General Coding Assessment at the end of their studies.

BloomTech is committed to building a diverse team of staff and instructors where everyone feels seen, heard, and valued. Therefore, we welcome a diverse pool of applicants, including those from historically marginalized groups and non-traditional backgrounds who can appreciate the diverse student communities we serve.

If you’re passionate about JavaScript and computer science and ready to share your top-notch skills, apply today!

What You Will Be Doing
Teaching on Zoom via live code-along, explaining complex concepts simply, using real-life examples, exercises, and storytelling
Providing learner support, encouraging struggling learners, and challenging those who are excelling
Providing curriculum feedback and reporting learner progress
What You Won’t Be Doing
Managing other instructors or teaching assistants
Tutoring students - your professional expertise forms the foundation of teaching the technical skills required for success in the real world
Traveling for conferences, meetings, or training; we are a 100% remote team
Frontend Developer Key Responsibilities

Prepare learners to pass the General Coding Assessment, launching their new career as a software engineer

Basic Requirements
3+ years industry experience with bachelor’s degree OR
5+ years industry experience with high school diploma
3+ years of Javascript expertise
An engaging and compelling public speaker
Nice-to-have Requirements
Teaching or mentorship experience
About Bloom Institute Of Technology (BloomTech)

Bloom Institute of Technology (BloomTech) is pioneering a new model of accessible higher education with no upfront costs and where the school invests in the students instead of the other way around. We offer an intensive program and an immersive live, online curriculum that teaches people the hard and soft skills they need to launch a new tech career.

Our success depends on building teams who can challenge each other's assumptions with fresh perspectives. To that end, we don't just accept differences – we celebrate them. BloomTech welcomes a diverse pool of applicants, including those from historically marginalized groups and non-traditional backgrounds who can appreciate the diverse student communities that we serve.

There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!

Working with Crossover

This is a part-time (20 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $30 USD/hour, which equates to $30,000 USD/year assuming 20 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.

What to expect next:
You will receive an email with a link to start your self-paced, online job application.
Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us:
First, emails may take up to 15 minutes to send, refresh and check again.
Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.
Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.
If all else fails, just reset your password by visiting https://www.crossover.com/auth/reset-password if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4747-PK-Punjab-FrontendDevelo.008",https://www.linkedin.com/jobs/view/3125328892/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=6fo7xfFxEoSCvaSjSRojjw%3D%3D&trackingId=yk7srOtHNl%2FAVgMvnQBj4g%3D%3D&trk=flagship3_search_srp_jobs,"Frontend Developer - Part-Time, Bloom Institute of Technology (BloomTech) (Remote) - $30,000/year USD",Crossover for Work,1 day ago,Part-time · Associate,"Lahore, Punjab, Pakistan"
23,23,"Crossover is the world's #1 source of remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Bloom Institute of Technology (BloomTech). Have you got what it takes?

If you’re eager to impart your knowledge of computer science fundamentals, but aren’t sure where to start - keep reading!

Bloom Institute of Technology (BloomTech) is looking for part-time JavaScript developers to teach in an immersive, live, online classroom. You will set your schedule, choosing the weekly classes that work for your life.

You will teach new developers the fundamentals of computer science: algorithmic problem-solving, Big-O and time-space complexity, and how to use hash tables to to optimize algorithms. You will prepare these new students for exciting careers in software development, ensuring they can pass the General Coding Assessment at the end of their studies.

BloomTech is committed to building a diverse team of staff and instructors where everyone feels seen, heard, and valued. Therefore, we welcome a diverse pool of applicants, including those from historically marginalized groups and non-traditional backgrounds who can appreciate the diverse student communities we serve.

If you’re passionate about JavaScript and computer science and ready to share your top-notch skills, apply today!

What You Will Be Doing
Teaching on Zoom via live code-along, explaining complex concepts simply, using real-life examples, exercises, and storytelling
Providing learner support, encouraging struggling learners, and challenging those who are excelling
Providing curriculum feedback and reporting learner progress
What You Won’t Be Doing
Managing other instructors or teaching assistants
Tutoring students - your professional expertise forms the foundation of teaching the technical skills required for success in the real world
Traveling for conferences, meetings, or training; we are a 100% remote team
Frontend Developer Key Responsibilities

Prepare learners to pass the General Coding Assessment, launching their new career as a software engineer

Basic Requirements
3+ years industry experience with bachelor’s degree OR
5+ years industry experience with high school diploma
3+ years of Javascript expertise
An engaging and compelling public speaker
Nice-to-have Requirements
Teaching or mentorship experience
About Bloom Institute Of Technology (BloomTech)

Bloom Institute of Technology (BloomTech) is pioneering a new model of accessible higher education with no upfront costs and where the school invests in the students instead of the other way around. We offer an intensive program and an immersive live, online curriculum that teaches people the hard and soft skills they need to launch a new tech career.

Our success depends on building teams who can challenge each other's assumptions with fresh perspectives. To that end, we don't just accept differences – we celebrate them. BloomTech welcomes a diverse pool of applicants, including those from historically marginalized groups and non-traditional backgrounds who can appreciate the diverse student communities that we serve.

There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!

Working with Crossover

This is a part-time (20 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $30 USD/hour, which equates to $30,000 USD/year assuming 20 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.

What to expect next:
You will receive an email with a link to start your self-paced, online job application.
Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us:
First, emails may take up to 15 minutes to send, refresh and check again.
Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.
Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.
If all else fails, just reset your password by visiting https://www.crossover.com/auth/reset-password if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-4747-PK-Lahore-FrontendDevelo.008",https://www.linkedin.com/jobs/view/3125329641/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=6fo7xfFxEoSCvaSjSRojjw%3D%3D&trackingId=sFZQh7QtqTbb%2F5zKbkM8ow%3D%3D&trk=flagship3_search_srp_jobs,"Frontend Developer - Part-Time, Bloom Institute of Technology (BloomTech) (Remote) - $30,000/year USD",Crossover for Work,1 day ago,Part-time · Associate,"Lahore, Punjab, Pakistan"
24,24,"The Division

Jonas Premier Construction provides industry-leading business management and accounting software. Company's fully-integrated solutions provide all of the tools that are needed to increase productivity and improve bottom line requirements. Jonas is a member of the Constellation family of companies. Constellation companies are leading developers of technology solutions for vertical markets in North America, Europe and Australia. Jonas Software is the valued technology partner of over 8000 customers worldwide in 15 countries. Jonas is headquartered in Canada and also operates offices in the United States, the United Kingdom, and the Caribbean.

The Position

This Senior Software Developer position is an exciting opportunity for the Construction Division's product development team. You will be working with Azure and various other best of breed technologies to contribute in enhancements and maintenance of an application and also will be required to develop proof of concept/code for potential new functionality within web application using various web client OR JavaScript based frameworks.

You will be expected to participate in internal/cross team meetings, requirements gathering, scoping, decision making and technical documentation

Qualification, Skills And Competencies
BS degree in Computer Science, Engineering or other technical field or equivalent experience.
5-10 years of software development experience using c#.Net.
Experience working with Single Page Application (SPA) using any UI based framework.
Experience of web development using MVC and working with HTML, JavaScript and jQuery.
Experience working with Microsoft SQL Server 2005 or higher and Object Relational-Modelling, preferably with Entity Framework 4.0 or higher.
Experience working with a Source Control management system, preferably Team Foundation Server (TFS) / Visual Studio Team System (VSTS).
Must have strong communication skills and in addition, this strong communicator requires a proven ability to articulate ideas.
Strong problem-solving abilities with ability to pick up and adapt to new concepts quickly.
Strong ability to follow prescribed development standards and to work as a team player, while also being comfortable to work on your own.
Experience working with WPF or Silverlight, WCF, SSRS, Azure, .NET 4.0 or higher & the MVVM design pattern will be a plus.
Excellent communication skills.
Additional Skills And/or Competencies
Experience with Knockout JS and/or Angular JS.
Familiarity with Basic Accounting Principles.
Experience developing reports in SQL Server Reporting Services 2008 (SSRS) or similar business reporting solutions such as Crystal Reports.
Familiarity with the Construction Industry.
Exciting Benefits We Offer
Market-leading Salary
Medical Coverage – Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3118517361/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=6fo7xfFxEoSCvaSjSRojjw%3D%3D&trackingId=gML2SzBRV%2FAHcdDiB%2FCGLQ%3D%3D&trk=flagship3_search_srp_jobs,Senior Full Stack Developer,Contour Software,1 month ago,Full-time · Entry level,"Lahore, Punjab, Pakistan"
25,25,"About Division

Granbury solutions is a leading provider of POS Software and Service Solutions for the Pizza and Coffee

Industry. Our product breadth is designed for Independent Operators running 1 location all the

way to large chains having hundreds of storefronts.

About Role

We are looking to hire Full Stack .NET Developer for our NOVA web team who will be responsible for translating business requirements into specific systems, applications, or process designs for large, complex, and leading-edge web solutions. The individual is responsible for the design, development, deployment, maintenance, and in some cases support of multi-tiered web applications. The position requires the ability to author clear and concise documentation and possess solid presentation and communication skills. Individuals must work effectively in a team-based environment.

The roles and responsibilities include but are not limited to
Use best practices and industry standards to design, write, and deploy solid and maintainable application components using HTML, Advanced JavaScript, CSS, internal frameworks, and 3rd party tools. A keen eye toward key architecture attributes such as performance and security must be observed in collaboration with the technical lead.
Maintain a core understanding of the software development lifecycle and of Quality Assurance techniques using source code control repositories, debugging, and testing experience.
Keep up to date with advances in software development methodologies and technologies, with a particular focus on full-stack web frameworks
Communicate effectively and persuasively with management and peers
Required Qualifications And Skills
Bachelor or master's degree in computer science or related discipline.
C# (For at least 2 years)
Good experience of Rest / Web API / .NET Core
EF (For at least 2 years)
SQL Language (For at least 2 years)
Blazor
Good understanding of basic data structures (arrays, hashes, hash table, queue, stack)
Git and Azure DevOps (For at least 3 years).
Good knowledge of patterns and principles like
SOLID
CQRS
Repository Pattern
Unit of Work
Test/Behavior Driven Development
Microservices
Event sourced architecture
Exciting Benefits We Offer
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit-Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3120348305/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=i9eBbuhxPlV3BBpKhdyz6A%3D%3D&trackingId=0lb85L6tMTZcdaQATtn4sw%3D%3D&trk=flagship3_search_srp_jobs,Full Stack .NET Developer,Contour Software,1 week ago,Full-time · Entry level,"Lahore, Punjab, Pakistan"
26,26,"The Division

Excelergy , part of the Harris Group of companies , is a world leader in high performance software solutions that optimize the customer care and billing processes in competitive retail energy markets. Our flagship product, Excelergy RevenueManager, is proven world-wide and supports multiple commodities through the entire customer lifecycle from prospecting, to customer acquisition, customer service and billing in residential, commercial and industrial markets.

The Position

As a Junior Software Developer at Excelergy, you will be responsible supporting the development, operations team and professional services team to deliver quality Energy Billing software solutions to clients all over the world.

The Software Developer will report to the Director, Software Development. It is envisioned, however, that the individual in this position should have a large amount of autonomy and not require large amounts of day-to-day support. This position may include some after hours and weekend support when necessary.

The selected candidate will work out of the Contour Software Karachi resource center office, as an extension of the division-based R&D department.

Roles And Responsibilities
Develop our solutions across multiple technologies
Participate in code development using agile based methodologies
Work on support issues, new product development and participate in full stack SDLC practices
Utilize VB, C# and other tools to develop custom applications
Ability to work with HTML, XSL scripting as required
Develop JavaScript, CSS, HTML, HTML5, Angular, Nodejs applications
Develop new queries with strong reporting SQL and other data languages
Develop our new technologies using Node.js, JavaScript and other tools
Work with source control and ticketing systems as needed
Qualifications and skills requirements:
Bachelor's Degree, preferably in a technical discipline. Computer Science Majors most preferred.
1 to 2 years of experience in a similar role (customer application support) - Tier 2 technical support preferred.
Strong object-oriented programming concepts.
Required knowledge of VB.net, C# and other scripting languages and tools to develop custom applications
Ability to work with HTML, XSL scripting as required
Develop new queries with strong reporting SQL and other data languages
Oracle/SQL Server complex report writing
Nice to have knowledge of JavaScript, CSS, HTML, HTML5, Angular, Nodejs applications
Exceptional written and verbal communications skills with ability to communicate with different business units and clients appropriately
Exceptional focus on detail with respect to documentation and communication
Strong positive attitude and ability to stay calm when faced with deadlines and stress
Domain experience / familiarity with utility industry or billing is a plus
Ability and willingness to independently learn new technologies
Analytical ability to comprehend requirements and make recommendations.
Ability to see different creative ways to provide a solution to a client's needs
Ability to write clear/concise user level documentation
Willing to go the extra mile with a strong work ethic; self-directed and resourceful
Experience working varied hours
Service Minded. You deliver customer and partner support like you expect to receive it, with excellence
Ability to effectively manage time with multiple deliverables
Exciting Benefits we offer:
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3095778003/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=i9eBbuhxPlV3BBpKhdyz6A%3D%3D&trackingId=Wuz64d4lkLP2OoZDpCFLqA%3D%3D&trk=flagship3_search_srp_jobs,Junior Full Stack Developer,Contour Software,3 weeks ago,Full-time · Entry level,"Karachi Division, Pakistan"
27,27,"Scope

Full Stack Developer will be a part of a newly created team in an agile environment. As a part of a team of highly qualified software engineers, the individual will be the key factor for the success of the digital journey.

Together with our product owners, the individual will help evolve digital products from a prototype to a market-ready solution. As a Full-stack developer, the individual will be able to balance tasks and projects that are more back-end focused, and also help the front-end engineers with the overall app integration and architecture.

Responsibilities
Execution of a set of test cases assigned to you by a test lead
Identifying critical bugs
Delivering reproducible defect reports that include steps to reproduce, logs, clear description of actual results vs. expected, helpful title / summary
Gaining knowledge of the features and detailed functional requirements of the work well enough to execute your assigned tests
Prioritization of own work with help from your manager, operating with limited discretion
Keeping team members informed of issues that affect you and escalating concerns promptly and appropriately with limited guidance from your manager or team members
Ability to manage directly assigned tasks and on-call duties gracefully.
Liaise with Development Leads, Business Analysts, and Client representatives
Attention to details and ability to root cause important issues impacting process or customers.
Develop, test, and run scalable front and backend applications for our innovative B2C and B2B products
Develop Prototypes and POCs to validate technology and business ideas
Participate in the estimations and architecture meetings
Code Reviews and Pair Programming with your team members
Activity influencing technology decisions
Requirements
4 years+ in Software Engineering with experience in ReactJS, NodeJS (Min 2 years).
Very experience either in frontend or backend technologies but also to be able to produce good results on the other technology field
Frontend knowledge in ReactJS, Redux, Jest
Backend application knowledge in NodeJS, Express, Jest and/or Java Spring Boot, Spring Data
Experience with architecture patterns like microservices and message driven architecture
Experience with SQL (PostgreSQL, MS SQL) and NoSQL (mongoDB, Couchbase)
Knowledge about the topics K8S on azure, GitLab CI, Kafka, Redis and Microfrontends is a plus
Build scalable platforms to help the business grow.
Maintain and improve our existing system; mobile app and the web portal.
BenefitsMarket Competitive",https://www.linkedin.com/jobs/view/3116528989/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=i9eBbuhxPlV3BBpKhdyz6A%3D%3D&trackingId=7w0KK07ORGo7H3GrjkwsAQ%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Developer,Finclude,1 week ago,Full-time · Executive,"Lahore, Punjab, Pakistan"
28,28,"The Division

Grosvenor Systems is the team behind Propman, one of the UK's most comprehensive and industry leading property management systems.

Founded in 1980, we developed our all-in-one property management and accounting software, to help overcome the challenges, complexities and inefficiencies of property management. We currently have over 250 customers in the UK, comprising of block managers, managing agents, owners/investors, and occupiers.

We are a growing, close-knit team who work from our central London office at London Bridge. We're ambitious, committed to our users and we've built a reputation for facing customer's challenges with them head-on.

Due to recent investment from our new international parent company Volaris (a division of Constellation Software) we have significant growth aspirations that will provide exciting opportunities for both existing and new employees.

The Position

We are looking for 2 Full Stack Developers , who will directly report to the Development Lead and plays a pivotal role in ensuring smooth processes between the development team and operations team. The purpose of this role is to deliver end-to-end service in application development.

This role would involve working on all aspects of the front end and back-end code. It involves designing user interactions on websites, website architecture, application logic, databases for website functionality, and coding for mobile platforms. This will require seeing out a project from conception to final product, good organizational skills and attention to detail.

In this role you have the opportunity to work alongside other engineers and developers, collaborating on the various layers of the infrastructure for our windows, web and mobile applications. You will leverage your technical skills in systems management, software development and database skills to provide best-practices guidance for our existing and exciting new applications.

Primary Responsibilities Include
Develop front end and back-end website applications and architecture.
Design user interactions on web pages
Create servers and databases for functionality.
Ensure cross-platform optimization for mobile phones
Develop and design RESTful services and APIs.
Manage end-to-end life cycle for the production of software and applications.
Oversee the automated testing and providing feedback to management during the development process.
Strategize organizational direction on emerging technology platforms and communicate the effectiveness to executive stakeholders.
Ensure that non-functional requirements such as security, performance, maintainability, scalability, usability, and reliability are being considered when architecting solutions.
Ensure all necessary operational processes and procedures are carried out with a high level of attention to detail, expediency and on-time delivery.
Participate in all aspects of agile software development including design, implementation, and deployment.
Architect and provide guidance on building end-to-end systems optimized for speed and scale.
Providing technical direction and guidance about performance, user experience and impact on product architecture in key discussions
Debugging of key issues raised by customers, performance enhancements and develop strategies and design to improve product performance.
Collaborate with the rest of the engineering team to design and launch new features.
The chosen individual will work out of the Contour Software Lahore/Karachi/Islamabad resource center office, as an extension of the division-based R&D department.

Desired Skills
Bachelor's Degree in Information Systems, Computer Engineering, or equivalent technical Degree; or equivalent combination of education and experience.
Exceptional analytical and problem-solving skills.
Strong organizational skills it can be a fast-paced environment at times, so you'll need to be organized.
5+ years of experience building large-scale software applications.
Experience designing and integrating RESTful APIs.
Excellent debugging and optimization skills
Unit/integration testing experience
Expertise in front-end technologies:
JavaScript
Angular 2+ with TypeScript
CSS (Foundation or Bootstrap)
Prior experience of .Net framework and C#.
Experience working with server technologies including Apache , ISS .
Experience writing technical specification from functional specification.
Familiarity with DBMS technology, including SQL Server, Oracle, MongoDB, and MySQL (Must) and caching mechanisms such as Redis, Memcached and Varnish (either of these)
Must have experience of developing Progressive Web Applications (PWA)
Knowledge of Blazor
Good problem-solving skills
Experience of collaborating and knowledge transfer to mixed teams whilst delivering to agreed timelines would be highly beneficial
Excellent spoken and written English is essential
Candidates with no experience of OpenEdge should be willing to learn its basics up to an extent that they can understand pre-developed code.

Nice To Have
Knowledge of Java and React JS
Knowledge of Open Edge is a plus.
Experience of NodeJS.
Knowledge of UI/UX and basic prototype design.
Experience using an operational ticketing system to record changes and work history details such as JIRA, OTRS or Service Now.
Qualifications/Training

Degree level/certification or equivalent experience
Leadership:
Learns and acquires relevant skills to fulfil job objectives and shares knowledge with others
Has the necessary skills and resources to complete own work within agreed deadlines, whilst identifying and communicating any issues accordingly
Leads by example, acting with integrity, showing genuine care and concern for employees, respecting confidentiality, and treating people fairly
Initiative and Follow-through:
Is self-motivated, focused on priorities and keeps moving toward objectives
Is inquisitive and questions to find practical solutions to resolve problems
Is curious, questioning and challenging to generate new ideas and get the best results
Results Orientation:
Understands and establishes own targets and priorities and has ability and agility to work towards them
Able to understand the commercial benefits and costs of their work
Delivers best results with determination; recognizes obstacles and resolves problems quickly; resilient and not daunted by draw backs
Effective Collaboration:
Supports and interacts with their team to create a strong team spirit and achieve mutual goals
Makes a strong and positive impact in a group situation, whilst respecting the needs and values of others
Communication:
Presents well-reasoned arguments to gain commitment, stating own views clearly and consistently
Organizes and expresses thoughts clearly and concisely, both in speaking and writing, so that others understand
Technical Mastery:
Understands their role and challenges and reviews processes to ensure that the customer and business receive the best result
Examines and fact finds to understand the full situation and can assess the pros and cons of alternative technical solutions
Exciting Benefits we offer:
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3118515703/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=i9eBbuhxPlV3BBpKhdyz6A%3D%3D&trackingId=63mpFfxWwKAiKC7M9QODWQ%3D%3D&trk=flagship3_search_srp_jobs,Full Stack Developer,Contour Software,1 month ago,Full-time · Entry level,"Karachi Division, Pakistan"
29,29,"Crossover is the world's #1 source of full-time remote jobs. Our clients offer top-tier pay for top-tier talent. We're recruiting this role for our client, Trilogy. Have you got what it takes?

Do you wonder why engineering organizations make cost-driven decisions and miss out on the most advanced technologies? Are you a passionate learner who loves to pick up new products, programming languages, and technologies?

Trilogy is looking for high-performing software engineers like you who are eager to launch their careers to the next level. We acquire struggling software companies and turn their products around by employing the latest cloud technologies. There is no limit to making the best technical decisions at our company, which means you won’t be limited by legacy design or budget considerations.

As a part of our feature team, you will have the chance to work with all the latest technologies like AWS Lambda, DynamoDB, Neptune, and AppSync to improve over 100 products. You will continue to learn and improve like nowhere else as you push the boundaries of new technologies every day.

What You Will Be Doing
Building new functionalities. For every spec, you will make the appropriate method-level design decisions and write production-ready code to ensure flawless implementation.
What You Won’t Be Doing
Fixing defects in code written by someone else: You will focus on delivering new features, not puzzling with old broken ones.
Wasting your time in meetings and administrative tasks: We have automated most of the overhead so that your day can be centered around the thing you love most: coding.
Full Stack Developer Key Responsibilities

Building new product features and capabilities and helping to transform our portfolio of 100+ products into cloud-native applications.

Basic Requirements
Mid-level coding experience in the software industry
Motivated to learn cutting-edge cloud technologies and push them to their limits
About Trilogy

Hundreds of software businesses run on the Trilogy Business Platform. For three decades, Trilogy has been known for 3 things: Relentlessly seeking top talent, Innovating new technology, and incubating new businesses. Our technological innovation is spearheaded by a passion for simple customer-facing designs. Our incubation of new businesses ranges from entirely new moon-shot ideas to rearchitecting existing projects for today's modern cloud-based stack. Trilogy is a place where you can be surrounded with great people, be proud of doing great work, and grow your career by leaps and bounds.

There is so much to cover for this exciting role, and space here is limited. Hit the Apply button if you found this interesting and want to learn more. We look forward to meeting you!

Working with Crossover

This is a full-time (40 hours per week), long-term position. The position is immediately available and requires entering into an independent contractor agreement with Crossover. The compensation level for this role is $30 USD/hour, which equates to $60,000 USD/year assuming 40 hours per week and 50 weeks per year. The payment period is weekly. Consult www.crossover.com/help-and-faqs for more details on this topic.

What to expect next:
You will receive an email with a link to start your self-paced, online job application.
Our hiring platform will guide you through a series of online “screening” assessments to check for basic job fit, job-related skills, and finally a few real-world job-specific assignments.
Important! If you do not receive an email from us:
First, emails may take up to 15 minutes to send, refresh and check again.
Second, check your spam and junk folders for an email from Crossover.com, mark as “Not Spam” since you will receive other emails as well.
Third, we will send to whatever email account you indicated on the Apply form - by default, that is the email address you use as your LinkedIn username and it might be different than the one you have already checked.
If all else fails, just reset your password by visiting https://www.crossover.com/auth/reset-password if you already applied using LinkedIn EasyApply.
Crossover Job Code: LJ-3889-PK-Punjab-FullStackDevel1.001",https://www.linkedin.com/jobs/view/3125340137/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=i9eBbuhxPlV3BBpKhdyz6A%3D%3D&trackingId=4Ny5fgsASYxjgpjuSmsihg%3D%3D&trk=flagship3_search_srp_jobs,"Full Stack Developer, Trilogy (Remote) - $60,000/year USD",Crossover for Work,1 day ago,Full-time · Associate,"Lahore, Punjab, Pakistan"
