,JobId,job_descriptions,job links,job titles,Posted By,Posted Time,Employement Status,Location
10,10,"Shape the Future of a Growing Business with Our Team in Siemens Pakistan

We are a collection of innovative minds building the future, one day at a time. Together, we create technologies that take society further. We’re looking for people with skills and vision to build a better tomorrow.

Today, we are recruiting for Primary Design Engineer to Join Our Team in Lahore and help us re-imagine the world by finding solutions and making the world a smarter place for tomorrow.

Your Role – Challenging and Future-Oriented!

Primary Engineering and Design of HV Indoor/Outdoor, AIS/GIS Substations up to 500kV.
Equipment Layout Plan and Sections.
Control Building Layout.
Foundation and Trench Layout.
Cable Tray Layout.
Earthing and Lightning Protection Design.
Static and Dynamic Loading Calculations and Effect of Electro-Mechanical Forces in Substation.
Cable Engineering including voltage drop, ampacity, short circuit calculations and laying details.
Substation Hardware Connectors Selection and Connection Details.
Conductor and Earthing shield wire sag calculations.
Your Qualifications and Skills – Digital and Solid!

Degree in Electrical Engineering from reputable University or college
Experience (0 – 2 years).
Basic understanding of International Standards and Primary Engineering Design of HV Substations.
Proficiency in AutoCAD 2D/3D Modeling.
Proficiency in Autodesk Revit.
Analytical and critical thinking skills.
Good communication skills.
What else do you need to know?

As a world leader in developing and producing the most advanced engineering technologies, we improve lives and further human achievements worldwide, while also protecting the climate - all thanks to our employees. Working with us, you have the foundation to develop personally and professionally. We give you the chance to do something significant, that benefits society and human progress. We give you the chance to create a difference.

We are looking forward to receiving your online application.

Please note: Only complete applications can be considered in the selection process.

Organization: Siemens Energy

Company: Siemens Pakistan Engineering Co. Ltd.

Experience Level: Experienced Professional

Job Type: Full-time",https://www.linkedin.com/jobs/view/3098452521/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=rfLv8QdRtLx%2BMma%2BFrx58w%3D%3D&trk=flagship3_search_srp_jobs,Primary Design Engineer - Lahore,Siemens Energy,3 days ago,Full-time · Associate,"Karāchi, Sindh, Pakistan"
11,11,"See Sight Tours proudly operates in 18 cities across USA & Canada. Guests will enjoy the best of each city with complimentary downtown hotel pick-up & drop-off, fully guided & narrated tours with local guides, skip the line entry, & all paid admissions.

The Role

You Will Be Responsible For
Conducting post-release and post-implementation testing.
Executing test cases (manual or automated) and analyzing results.
Working with cross-functional teams to ensure quality throughout the SDLC.
Reporting bugs and errors to development teams.
Monitoring and creating logs to document testing phases and defects.
Performing functional testing of features for release cycles, including creating/executing test cases, raising defects and maintaining defect logs.
Implementing QA processes, standards & controls.
Reviewing and analyzing specifications to develop effective test plans and preparing data sets for testing.
Ideal Profile
You possess a Degree/Diploma in Computer Science, Engineering or related field.
You have at least 1 year experience, ideally within a Quality Assurance / Testing role.
You possess strong knowledge of Javascript.
You pay strong attention to detail and deliver work that is of a high standard
You are highly goal driven and work well in fast paced environments
You possess strong analytical skills and are comfortable dealing with numerical data
What's on Offer?
Work alongside & learn from best in class talent
Work within a company with a solid track record of success
Great work environment",https://www.linkedin.com/jobs/view/3052326262/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=xDsub39hw2SZgjI7pqpFIQ%3D%3D&trk=flagship3_search_srp_jobs,Quality Assurance Engineer,See Sight Tours,2 months ago,"PKR600,000/yr - PKR780,000/yr · Full-time · Entry level",Pakistan
12,12,"Join Servr family and be a part new-age start-up that is a game-changer for the hospitality Industry. Servr is an all-in-one application for hotels, that provides all of the in-house services and requests, right onto the guests' phone, please visit ww.servrhotels.com for more information.

We are looking for an experienced candidate to come on as Quality Assurance Engineer and to be with us in the long run, helping grow Servr from a start-up to the world's leading Hospitality software company. At Servr, we are building a motivated and entrepreneurial team that is passionate about servr values, technology & the hospitality Industry.

Responsibilities
Assigned to a portfolio of process automation initiatives; Robotics (UI Vision, Appium & Selenium or similar platform), Process Automation focus.
Drive process automation and RPA testing best practices for the organization across projects, programs or processes.
Creation of test strategy and approach using architectural and technical implementation artifacts to derive planning and execution; also identifying risks and proposing corrective actions
Coordinate with business and other stakeholders to identify test data and test scenarios to perform end-to end execution and validation for the development’s team deliverable as per business requirements.
Coordinate with functional testing and test data management team to ensure that business processes are thoroughly validated and ready for automation.
Support prioritization of enhancements and projects via deliverable pipeline for RPA delivery teams.
Support of test data needs across the RPA program; partnering with Test Data Management (TDM) team.
Analyze and assess the impact of application changes on existing and in-flight process automations; and provide require delivery and release management support
Engage business partners to help articulate automation performance, fixes, enhancements, new releases with product quality and stability at the forefront
Approves and peer-review QA artifacts produced by QA resources within automation team. Ensures that the final work product meets all quality standards.
Maintain and enforce Quality Assurance & Engineering standards and best practices across cross-functional delivery teams
Partner closely with the Application Development Lead and Developers on code-delivery, release management, build/test cycles and defect/closure management
Support the validation of test environments and data, assessing gaps and propose mitigation controls or solutions
Maintain an awareness of evolving QA best practices and share / include best practices in RPA QA or Wealth Solutions QA practice
Support projects, programs, or processes; applies work methods to adapt to changing conditions consistent with Servr Prescribed methodologies and standards.
Perform manual and automated testing as needed; ability to code automated tests, analyze test results and ability to leverage test metrics to formulate action plans
Provide oversight for RPA Quality Assurance & Engineering function, including onboarding and training new resources, maintaining and improving QA&E processes, quality approvals, production release support and the ability to step into ad-hoc manual testing as-needed
Oversee all RPA quality project administration, test design, test execution and defect management within QAT.
Engage key business stakeholders to facilitate UAT and Business Checkout during production deployments.
Coordinates work across multiple work teams – remote/virtual/offshore environment; develops, updates, and implements contingencies for multiple teams to meet changing project or service needs. Anticipates changing resource needs and takes action to meet expectations on time and within budget.
Collaborate with application maintenance / run team and facilitate quicker resolution of issue.
Conduct and/or facilitate Root Cause Problem Solving (RCPS) discussion with other IT and business team for systematic issues identified
Other duties as assigned.
Knowledge & Experience
Bachelor’s or Master’s degree in Computer Science, Engineering or a directly related field and/or equivalent work experience.
8+ years of progressively experience in IT
Extensive experience demonstrating a thorough understanding of software QA methodologies, tools, and processes
4+ years of Robotics Process Automation (UIVision, Appium, Selenium) experience
Thorough understanding of Software Development Life Cycles (i.e., Waterfall, Agile, Test Driven Development, Extreme Programming etc.)
Knowledge of Quality Assurance and testing best practices
Research and implement new quality tools, technologies, and testing processes
Ability to perform root cause analysis to Identify, isolate and track test issues throughout the software development life cycle
Practical ability to communicate, influence and persuade – both business and IT leaders as well as peers.
Hoteling Services industry experience a plus
Understanding of business process management, workflow and integration methods and tools.
Team player, facilitator and works well with others.",https://www.linkedin.com/jobs/view/3094931389/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=8CBxyW6WDkgWEMxJHswrDQ%3D%3D&trk=flagship3_search_srp_jobs,Quality Assurance Engineer,Servr GuestX,3 weeks ago,Full-time · Entry level,"Lahore, Punjab, Pakistan"
13,13,"Posted by
Sara Zafar
サラ| PeopleOps Lead - 433 | Ex - Daraz (Alibaba) | Japan Enthusiast | Recruit | Branding
Send InMail
About Us

Daraz is South Asia's leading online shopping and selling platform present in Pakistan, Bangladesh, Sri Lanka, Myanmar and Nepal.
In May 2018 Daraz was acquired by Alibaba Group, and we are proud to carry our part of the mission to 'make it easy to do business anywhere'. As part of the Alibaba ecosystem, we will be able to leverage Alibaba’s global leadership and experience in technology, online commerce, mobile payment and logistics to drive growth in our markets. Together with Alibaba, we are ready to empower entrepreneurs in the region and to fulfill our promise to offer our customers the best selection of products with a high level of convenience. All of this will be supported by a world leading technology platform, a strong logistics network, and a vibrant community of ecosystem participants.

What We Are Looking For

Our organization is characterized by young and smart talent with lots of energy and initiative. We are extremely performance oriented and believe in letting the best people and ideas grow - regardless of seniority. In our top management, we look for mature managers who understand how to channel this energy and who has experience in structuring work streams, processes and ideas. As part of the top management team, we expect you to adopt our philosophy of an equal balance of ‘managing’ and ‘empowering’.
Importantly, we look for someone who will live by our values that define everything we do:

Customer commitment
Teamwork
Embrace change
Integrity
Ownership

Responsibilities:

Requirement Analysis.
Working in an Agile development process.
Work closely with the QA team to identify the test scope.
Review business and QA requirements to ensure that requirements are Automatable.
Document each and every aspect of requirement and development.
Coordinate with other QA Members and Maintain Sprint and kanban Dashboard.
Produce detailed test cases based on the task requirements.
Develop and maintain the automated testing of new and old features as per requirements.

Test Execution.
Execution of functional and regression tests on mobile apps.
Perform regression Test execution.
Perform regression pre-requisite.
Prepare performance test plan and perform performance test.
Analysis of reports, Investigation on bugs, bug reporting, bug tracking, and retest defects.

Test Reporting
Provide continuous progress and feedback to the project stakeholders
Produce end of project Test reports.

Test Improvement
Work with other team members to maintain and improve the test and work environments
Work with other test team members to improve Automation processes
Suggest improvement in Automation development and teamwork processes.
Ability to take initiatives to improve Code quality.

Requirements:
Bachelor’s degree in Computer Science, Computer Engineering, or related discipline.
2 years in Automated testing and quality assurance experience.
Hands-on experience with both white box and black-box testing.
Strong working knowledge of JAVA and SQL (Spring boot will be a plus).
Hands-on experience with automated testing on IOS and Android Apps Selenium, Appium(IOS and Android), Maven, TestNG, Allure, Jenkins.
Experience in developing complex features and tests.
Experience with performance and/or security testing is a plus.
Experience in creating test cases for mobile and web applications.
Ability to be flexible and work analytically in a problem-solving, fast-paced collaborative environment.
Excellent written and oral communication.
Able to handle multiple projects.

What We Offer:

1. International working environment in a start-up setting, and a unique opportunity to learn from the best in e-commerce (Alibaba Group) and business growth.
2. A platform to learn from Alibaba’s world-leading ecosystem
3. Rigorous training and exposure in team management, leadership, business analytics, and operations.
4. An opportunity to train the next generation of business leaders in the ‘tech’ industry.
5. Competitive salary and incentive package
6. Health & life insurance
7. Relocation support (if applicable)",https://www.linkedin.com/jobs/view/3099896230/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=LKKaDjPsg%2FpEUYpW8O7zdQ%3D%3D&trk=flagship3_search_srp_jobs,Quality Assurance Engineer,Daraz,2 weeks ago,Full-time · Mid-Senior level,"Karāchi, Sindh, Pakistan"
14,14,"Responsible to check raw material quality; decide whether material is okay, rejected, hold for time or allowing material, as per standards.
Coordinate with supply chain and production departments to ensure raw material quality compliance.
Responsible to communicate with suppliers regarding material quality, supplies handling or material return.
Required to work on supplier development by improving supplier process and benchmarking quality standards to evaluate suppliers.
Require Technical knowledge of Sheet metal & Injection molding Processes.
Ability to understand Checking Fixture concept & Fixture Design
Required to make frequent visits to suppliers to improve supply process, quality and better relationships.
Required to analyze raw material; suggest improvements and negotiate (financially) on local supplies.
Incoming quality lab
New Product Development & Component / Part Testing
Good Knowledge of ISO 9001, EMS, H&S System
Required to give proper feedback to suppliers on supplies.
Skills
Statistical analysis – Must have strong statistical analysis skills (Six Sigma, 8D, 7QC tool, Kaizen, 5S etc..)
Excellent Command on Quality tools like FMEA, Control Plan, 8D reporting, 5S & Six Sigma.
Technical skills and knowledge – Require thorough knowledge of technical elements of manufacturing and engineering (Specially Plastic & Sheet metal), and the ability to identify flaws in processes or products
Quality assurance skills – Need to inspect products and manufacturing environments identify potential issues
Process enhancement –Provide guidance on improving process efficiency while maintaining a high level of quality, safety, and reliability
Communication skills – supplier quality engineers also need excellent written and verbal communication skills to serve as liaisons between companies and suppliers and prepare quality assurance reports
Sustainability – Good knowledge of EMS & H&S

Education
BE (Mechanical/Industrial and Manufacturing)

Experience
3 - 5 years",https://www.linkedin.com/jobs/view/3046488875/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=sQso%2BFg1zXtwq%2FxwvyV5gA%3D%3D&trk=flagship3_search_srp_jobs,Engineer (Supplier Quality),Dawlance,4 weeks ago,Full-time · Associate,"Karāchi, Sindh, Pakistan"
15,15,"Site Name: Pakistan - Sindh - Karachi

Posted Date: Jun 21 2022

Responsibilities
Builds and maintains business intelligence processes to support end to end planning e.g. build supply plans that satisfies market requirements, making sure product availability on right first time
Provides scenario modelling / run RCCP (Rough Cut Capacity Planning) to support supply chain planning teams and the Regional Supply Chain Planning Manager.
Produces KPI reports for the region, and works with supply chain contacts e.g. CMO’s, sites, markets, demand team and move product to get required data and provide validation.
Review SOLS (Stock Out Low Stock) exception messages and identify resolutions
To support in preparing daily analytical files.
To support supply planners in automation of work/ prepare dashboards for analysis
Being accountable for keeping system parameters updated.
Preparation and facilitation of SRM meetings with regional sites.
Education

Education: Bachelor of Engineering / Bachelor of Supply Chain

Skills: Supply Planning, Data Analysis, Microsoft Excel, SAP-APO/ECC experience will be an added advantage

Experience: 1 – 2 years of experience in supply chain management

Contact Information

You may apply for this position online by selecting the Apply now button.

Important notice to Employment businesses/ Agencies

GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.",https://www.linkedin.com/jobs/view/3134210170/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=XUT0mAQlMfGIDbFJ2n3Oxw%3D%3D&trk=flagship3_search_srp_jobs,Project Trainee (Engineering/Supply Chain),GSK,5 hours ago,Full-time,"Karāchi, Sindh, Pakistan"
16,16,"Wärtsilä is leading the transition towards a 100% renewable energy future. We Wärtsilians help our customers unlock the value of energy transition by optimizing their energy systems and future-proofing their assets. Did you know Wärtsilä has delivered 74 GW of power plant capacity and more than 80 energy storage systems in 180 countries around the world?

In this fast changing world of energy, we are constantly on the lookout for future-oriented talent to join our team and to work towards enabling sustainable societies through innovation in technology and services - together. Want to join the ride?

We are looking for a Mechanic in our Agreement Management Team to assist in Planned/Unplanned Mechanical Maintenance and troubleshooting of machinery at plant based in Faisalabad.

Your work tasks and responsibilities will include:
Supports the Maintenance Engineer in maintenance & repair activities, material requisitions, maintenance planning and scheduling.
All plant related planned maintenance and unplanned activities.
Permitting compliance with safety requirements and liaison and coordination with other departments as required.
Ensures equipment, materials and tools are on-hand for work execution.
Reports resources and time utilized, job scope expansion, rework or deferred maintenance as required.
Keeping all tasks & activities logged and updated.
Implementation of routine PM checks including vibration & temperature inspections on rotating equipment and ensuring logging or recording of all readings.
Repairs to other static equipment as required; valves, pipework, pressure vessels and tanks etc.
Tolerance measurements with accuracy of equipment under maintenance.
Supervises On-site Contractor work execution inclusive of crane rigging and lifting operations as designated.
Ensure compliance as per instructions related to implementation of Technical Bulletins and updated maintenance procedures released from time to time.

You will shine in this role if you have the following:
Educational Requirement: DAE Mechanical.
6 years of relevant industrial experience.
Mechanical Maintenance experience of HFO power plant and its auxiliaries is a must.
Prior experience of Wartsila W46 engine is an advantage.
Understanding of workplace safety.

Why you and us

We at Wärtsilä believe in empowerment, ownership and taking responsibility of our work. We support each other’s growth and co-creation is the true basis of our innovation. We have courage to see opportunities and take initiative.

We are authentic and honest, and we strongly believe in a diverse and inclusive work community where everyone can be their true self. We don’t always get it right the first time, and if mistakes are made, we make sure to learn and grow from them. We want everyone to voice their opinions freely. That is why we have built an environment that empowers you and everyone around you, and where you can feel safe and cared for. Are you eager to be part of this ambition?

How To Apply

If you feel excited by being a part of this working environment and think your personal skills and qualities match the job requirements, we look forward to receiving your job application through our career’s portal. Our recruiting tool recognizes the time zone where the job ad has been published and closes the application period according to same time zone.

Last application date: 04/07/2022

At Wärtsilä we value, respect and embrace all our differences, and are committed to diversity, inclusion and equal employment opportunities; everyone can be their true self and succeed based on their job-relevant merits and abilities.

This is Wärtsilä

Wärtsilä Energy leads the transition towards a 100% renewable energy future. We help our customers in decarbonisation by developing market-leading technologies. These cover future-fuel enabled balancing power plants, hybrid solutions, energy storage and optimisation technology, including the GEMS energy management platform. Wärtsilä Energy’s lifecycle services are designed to increase efficiency, promote reliability and guarantee operational performance. Our track record comprises 74 GW of power plant capacity and more than 80 energy storage systems delivered to 180 countries around the world. www.wartsila.com/energy

Wärtsilä is a global leader in innovative technologies and lifecycle solutions for the marine and energy markets. We emphasise innovation in sustainable technology and services to help our customers continuously improve their environmental and economic performance. Our dedicated and passionate team of 17,000 professionals in more than 200 locations in 68 countries shape the decarbonisation transformation of our industries across the globe. In 2021, Wärtsilä’s net sales totalled EUR 4.8 billion. Wärtsilä is listed on Nasdaq Helsinki. Find out more at www.wartsila.com.",https://www.linkedin.com/jobs/view/3134403208/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=2KrBDFm%2F8gmO7mC2lxEEhw%3D%3D&trk=flagship3_search_srp_jobs,Mechanic,Wärtsilä,2 hours ago,Full-time,"Lahore, Punjab, Pakistan"
17,17,"Site Name: Pakistan - Sindh - Karachi

Posted Date: Jun 20 2022

Education: Industrial Engineer / BS Computer Science/MSc/MBA

Skills: MS Office, SAP/ERP Flow Knowledge, Power BI

Experience: Fresh Graduate or min 6 months

Key Responsibilities
Support in devising lean warehouse procedures – as GPS initiative (Continuous Improvement Framework)
Introduce and maintaining Power BI deck for Warehouse daily tap
QMS/EHS Documentation for Audit Preparation,
Preparing QMS/EHS Warehouse training packs for Contractual staff.
Contact Information

You may apply for this position online by selecting the Apply now button.

Important notice to Employment businesses/ Agencies

GSK does not accept referrals from employment businesses and/or employment agencies in respect of the vacancies posted on this site. All employment businesses/agencies are required to contact GSK's commercial and general procurement/human resources department to obtain prior written authorization before referring any candidates to GSK. The obtaining of prior written authorization is a condition precedent to any agreement (verbal or written) between the employment business/ agency and GSK. In the absence of such written authorization being obtained any actions undertaken by the employment business/agency shall be deemed to have been performed without the consent or contractual agreement of GSK. GSK shall therefore not be liable for any fees arising from such actions or any fees arising from any referrals by employment businesses/agencies in respect of the vacancies posted on this site.",https://www.linkedin.com/jobs/view/3132965641/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=yc81BX3Zg8YnZqgIPxKwXA%3D%3D&trk=flagship3_search_srp_jobs,Project Trainee (Industrial Engineering/Computer Science),GSK,1 day ago,Full-time,"Karāchi, Sindh, Pakistan"
18,18,"Posted by
Asel Beishekeeva
Recruiting Talent @ CCI Pakistan
Send InMail
Production Engineer is responsible to carry out, follow and develop production and maintenance activities; ensuring that the planned production program is carried out efficiently. To organize trainings of foremen, operator and technicians working on the line, to provide referral and management of employees.

Job Responsibilities
Production program; to be realized in accordance with the processes and the desired quality parameters. To keep records related to production. To keep productivity of the production and material usage of the line under constant control and to be in productivity improvement works.
Manage implementation of production program according to processes, share daily production program with foremen. Ensure application of daily, monthly, annual lubrication and maintenance programs for production line machines
Ensure that records of failures/stops for machines in production lines are kept, search for reasons and develop suggestions/projects to prevent their repetition
To plan the maintenance and lubrication of the line, to make it done to the operators, to provide the necessary records to be entered. Planning and ordering the need for spare parts. To develop the proposals / projects to prevent the repetition and to keep the failure / posture records related to the machines in the production lines and to investigate the causes of them, to provide the referral and administration of the team in case of failure, to support the employees in the determination and elimination of the failure. To make maintenance activities in accordance with planned periods and TPM plans
Ensure that all operators are trained to carry out maintenance/repair and cleaning of machines under their responsibility
Making the necessary modifications to the production line. To ensure that all operators are trained to maintain / repair and clean the machines they are responsible for. To follow the performance of the staff. To ensure the creation of a team work environment.
Perform and impose maintenance activities on planned periods and according to TPM plans.
Ensure discipline within plant, Implementation of Safety procedures at production area.
Determine and announce daily productions of production lines according to weekly program with approval from Production Manager/Operation Manager
Determine material needs according to production program.
Monitor daily production material stocks, monitoring on daily basis all production activities.
To carry out field, machine and equipment cleaning and layout controls in order to reach the target in the determined criteria. To ensure compliance with food safety and GMP rules. Ensure control and minimization of waste by acting in accordance with our Environment and Energy Management system.
Assignments by seniors.
Implementation of Quality, Food Safety and HSE management system.


Education
BSC Engineering (Electrical/Mechanical Or Equivalent)",https://www.linkedin.com/jobs/view/3129450748/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=Ro3ltnknjlndOfzUQ%2BovuQ%3D%3D&trk=flagship3_search_srp_jobs,Production Engineer,Coca-Cola CCI,4 days ago,Full-time · Associate,"Lahore, Punjab, Pakistan"
19,19,"About The Role

Job Description

The main purpose of this position is to improve the profitability of LWR through cost reduction initiatives by using a technical background, communication skills, and self-motivated efforts.

Your Responsibilities Will Include

Include but not limited to

Review production schedules, engineering specifications, process flows, and other information to understand methods and activities in manufacturing and services. Analyzes data, reports, and processes in order to improve the productivity and profitability of the operations through initiation and implementation of projects that optimize costs, efficiency, and quality. Recommends the best methods of space, manpower, material, and equipment utilization in production facilities. Determines cost effect of special requests by Engineering, Marketing, operational, and / or upper management groups. Investigates, plans, and works with other departments, such as production and quality, to carry out a cost reduction plan by analyzing and evaluating projects, developing action plans, coordinating, implementing, and following-up for results. Supports operations with worker structuring, process changes and improvements, and maximizing operation efficiencies. Assists facilities in the area of workplace safety. Relies on experience and judgment to plan and accomplish goals. Performs a variety of complicated tasks. Quarterly goals and objectives reports are required, as well as detailed factory trip reports with summaries of opportunities, results of tests, and photos / diagrams. Figure out how to manufacture parts or products, or deliver services, with maximum efficiency. Enact quality control procedures to resolve production problems or minimize costs. Work with customers and management to develop standards for design and production. Reports to a Senior Engineer or Engineering manager. A wide degree of creativity and latitude is expected.

What We Will Be Looking For In You

Include but not limited to
Skills: Has wide knowledge of commonly-used concepts, practices, and procedures within the Industrial Engineering field. Familiar with a variety of the field’s concepts, practices, and procedures within the garment manufacturing field and industrial engineering.
In the case of an internal promotion, this individual will have completed the LWR Sourcing Engineering Trainee program, and has documented this.
Pary of internal communicaton and degree of difficulty:
Will need to communicate with the merchant teams and logistics teams within LWR. Difficulty arises from selling his cost reduction ideas and gaining the trust of his internal customers. Will need to communicate with subordinates to review their performance, and lend guidance. Will need to rely on leadership skills in order to translate ideas and data into action plans.
Experience 5 years
Language Proficiency: English and local language fluency in both oral and writing
Competency required:
Creativity, Critical-thinking skills Analytical skills. Math skills. Problem-solving skills. Financial Analysis

Academic Qualifications

BS in Industrial Engineering (Mandatory)

Major Subject: Industrial/Production Engineer

SPECIFIC WORKING CONDITIONS （ if any）

Include but not limited to
Frequency of Travel: 60%
External communication required: 50%
Major Challenges for this role:
Optimize manufacturing cost by improve the method and motion in Manufacturing and secure capacity for LWR products. Reduce freight cost per piece across all coalitions by utilizing your technical knowledge to improve container utilization, packing densities, and carton utilization. Work with the merchant teams to reduce FOB pricing by identifying cost reduction opportunities in the areas of thread, fabric, trims, packaging materials, and garment construction. Follow up with opportunities identified and help the merchant teams with implementation of the same. Work directly or indirectly with manufacturers in order to improve efficiencies, productivity, quality, and meet delivery dates. Help manufacturers reduce manufacturing cycle time and improve Speed to Market.",https://www.linkedin.com/jobs/view/3117892966/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=ABPT4xD983B2Wjd9H4VGhQ%3D%3D&trk=flagship3_search_srp_jobs,Production Engineer,"Kontoor Brands, Inc.",1 week ago,Full-time · Entry level,"Pak Singhar, Sindh, Pakistan"
20,20,"We are hiring for Nishat Chunian Power Ltd (NCPL), a 200MW IPP and one of the leading power plants in Pakistan.

What you need to know about us
Nishat Chunian Group (NCG) excels in the textile and power sectors of Pakistan. With annual sales of Rs. 49.284 billion in FY 2021, Nishat Chunian Limited is ranked fifth amongst the textile companies in Pakistan. NCG prides itself on being an innovative and forward-thinking company and we value honesty, commitment, passion and innovation at our workplace.

What your typical day will look like
Coordinate and supervise all maintenance functions necessary to ensure the efficient and reliable operation of the plant to meet scheduled production level
Schedule all maintenance activities with plant personnel and outside service providers
Maintain and enforce safety procedures, including all lockout/tagout and safe work procedures
Develop and direct implementation of maintenance procedures and plans to assure optimum efficiency and effectiveness in outage planning, giving consideration to equipment capabilities and equipment maintenance requirements.
Schedule materials, equipment and personnel for plant activities and maintain needed site spare parts.

What you need to succeed at this role
BSc Engr. Mechanical/Marine Engineer with 10 - 15 years’ experience in maintenance of power plants above 100 MW including hands on experience of maintenance and trouble shooting
Relevant experience of IPP having HFO based engines and steam turbine
Strong PPA understanding with excellent analytical, troubleshooting and leadership skills
A multi-dimensional individual willing to take additional roles
Experience on Wartsila 18V46 Engines and steam turbine on same position will be preferred

Location: Site- 66km Multan Road, Jumber
*We are an equal opportunity employer and encourage workforce diversity",https://www.linkedin.com/jobs/view/3135997891/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=NPthXr5kwo3RlxyaRyhhlA%3D%3D&trackingId=a6E5hbTQx%2BPX1Od7XbvvKw%3D%3D&trk=flagship3_search_srp_jobs,Manager Maintenance,Nishat Chunian Group,14 hours ago,Full-time,"Lahore, Punjab, Pakistan"
