,JobId,job_descriptions,job links,job titles,Posted By,Posted Time,Employement Status,Location
21,21,"Strong understanding about available AWS services e.g. EC2, VPC, S3, ELB, RDS, Cloud Watch, Cloud Front, etc...
Experience in Azure PaaS Services such as Azure Web Apps, Azure SQL Database, Azure Logic Apps,Azure Service Bus,Azure Function Apps,Blob storage,APIM,Azure Service Fabric, Azure Kubernetes Service, Azure AD, Azure Application Insights, Key Vault and Security concepts
Experience of conceptualizing solutions and developing architecture for large AWS/Azure engagements
developing Cloud solutioning around Migration assessment and Migration Strategy for large migration programs
Familiarity with data centre concepts and best practices, high - availability systems, capacity planning, system performance evaluation, and diagnostic techniques and methodologies.
Good understanding of DevOps technologies and Knowledge about APIs to architect cloud ready applications.
Develop automation scripts (using Python / Python / Shell / Power shell/ VB scripts) and batch files for automation of system and application administration on cloud.
Knowledge of Security and monitoring tools
Experience of Service management and ticketing tools
Requirements
Oversee operations and coordinate with Team and manager to increase productivity.
Evaluate operating procedures and look for ways to improve efficiency.
Coordinate with PM’s/AM’s to evaluate business opportunities.
Ramp up 50 + resource across various cloud technologies and account in short span of time.
Agile Expert : Extensive use of Agile methodology to iterate fast through three versions of the Product
Concept with multiple clients, zooming on niche problem area
Work closely with Service Line and Business teams to deliver project on time.
Guide Dev ,Architect and Presales team with technical inputs
Review and support RFP and SOW
Accountable end-to-end project Delivery and client satisfaction
Helping business people with solution approach to identify and solve the issues",https://www.linkedin.com/jobs/view/2984536300/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=%2BXIXd6v84%2BtFoNgKn625%2Bg%3D%3D&trackingId=wXSbiCh%2FvUpMA51v3wHhzQ%3D%3D&trk=flagship3_search_srp_jobs,CoE for Cloud Services,Royal Cyber Inc.,3 months ago,Full-time · Entry level,"Karachi Division, Pakistan"
22,22,"Islamabad - Islamabad - Pakistan

Role Description

Organize, administer, conduct and measure individual and group safety programs with the account.

Key Responsibilities
Implementation of corporate safety policies and procedures.
Identify and evaluate hazardous conditions and practice and develop in consort with line organization, hazard control practice and programs for maintenance operations at the service stations.
Develop safety induction systems for suppliers, including training and monitoring of its effectiveness.
Implementation, maintenance and operation of the HSSE Management System for the service provided and knowledge transfer to line and staff management.
Coordinate with the regional IT/MIS Manager to ensure consistent standards are in place.
Investigate incidents/accidents and submit accurate and complete reports to Business Systems Manager.
Manage an injury/illness information database to perform trend analyses and recognize significant trends through statistical review and develop strategies to address those trends.
Develop guidelines for safety audits, report results in line with Shell's system and coordinate Performance safety audits to assist the Account Manager with correcting deficiencies.
Develop and coordinate site-specific safety training material/program, assess, update new developments and regulations in health and safety and also provide safety training.
Comply with company policies and procedures and adhere to set standards.
Any other job related duties as directed by the Account Manager.
Skills / Qualifications / Attributes

Education Bachelor's degree or equivalent in safety engineering

Experience Minimum Five Years' Experience In Safety Administration

Languages Good verbal and written communications skills

Computer Literacy Proficient with Microsoft Word and PowerPoint

Supervisory Team player with ability to interact effectively with all levels and committed to working in a quality environment

Work Time As and when necessary

Service line: None",https://www.linkedin.com/jobs/view/3102296056/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=%2BXIXd6v84%2BtFoNgKn625%2Bg%3D%3D&trackingId=7GTSx6ScWPp8nlipznUwaA%3D%3D&trk=flagship3_search_srp_jobs,Assistant Manager HSSE (Islamabad),CBRE,1 month ago,Full-time · Associate,"Islamabad, Islāmābād, Pakistan"
23,23,"Get to know us

If you are thinking about food, we know we have got you covered. If you are thinking about more than that, you have come to the right place. Whether you are sitting in the Middle East or working from North America, you will find us to make your meals a whole lot richer, simpler and tastier with the promise of an authentic homely feel.
At Shan, we believe in growing together and constantly learning from everyone around us. Our people are not only driving the business, they are all contributing to the growth of the food industry worldwide.


Let's give you a quick sneak peek into the life of a Deputy Manager Maintenance

As a Deputy Manager Maintenance, you are responsible to supervise the whole manufacturing unit (Electrical, Mechanical & Project) side for smooth plant operations with cost optimization for the company’s growth, product quality and plant operation/performance while ensuring that people’s health and safety, product safety and environment.


Things you will be doing as a Deputy Manager Maintenance

Lead site engineering team, and support production team on achievement of daily compliance
Assist in the execution of planning and schedule of maintenance activities in coordination with the maintenance department
Assist installation and commissioning of new machinery and assist modification for optimizing them
Assist to build plant spares and inventory management and development of spares with external and local suppliers
Develop existing machinery on automation by ensuring best engineering practices
Cost optimization; reduce operational losses and improve MTBF
Timely completion of all site CAPEX projects by strong coordination with production and procurement
Monitor Downtime every month and take appropriate actions to reduce them
Monitor processes check sheets and develop engineering skills of the site team
Standardize process to exercise full control on quality production


What we are looking for in you?

Bachelors / Masters of Engineering (Mechanical/Electrical/Electronics/ Mechatronics) from a reputable local or foreign institute
Minimum 6-8 years relevant of experience
Ability to manage assigned tasks independently
Team Player
Strong Communication and Negotiation skills
Result Focused, Proactive Mindset, Adaptable to Change
Excellent Communication & Interpersonal Skills
Proficient in MS-Office",https://www.linkedin.com/jobs/view/3119387162/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=%2BXIXd6v84%2BtFoNgKn625%2Bg%3D%3D&trackingId=WUfOqF7T2p5%2BWwrvGqhNkw%3D%3D&trk=flagship3_search_srp_jobs,Deputy Manager Maintenance,Shan Foods Private Limited,1 week ago,Full-time · Mid-Senior level,"Karāchi, Sindh, Pakistan"
24,24,"Posted by
Norashikin Mohd Salleh
Talent Lead - Malaysia
Send InMail
RGP is a global consulting firm helping some of the most recognized companies in the world work differently. Our success comes from a shared belief in rolling up our sleeves and doing the hard work of solving complex challenges, executing plans and implementing technology to help transform organizations.

Working as a consultant you will be connected to work that matters, putting your expertise to its best use while developing skills for the future. The result is a career defined by you, supported by RGP and built on tangible accomplishments.

As we continue to grow and deepen our impact on organizations around the world, we are looking for the right people to join us on our mission. If you are interested in being part of our team, there are a few things you should know:
We are energized by challenges and the effort needed to solve them.
We like working with people who are positive, adaptable and growth-minded.
We care how work gets accomplished and are deeply invested in the success of our clients and our colleagues.
If this sounds like you, we invite you to read on and learn more.

THE RGP CONSULTING EXPERIENCE
RGP has a unique consulting model that provides opportunities for consultants to work in different ways. Most consultants work in a model where they have the flexibility and autonomy to choose projects aligning to their experience, skills and desired lifestyle. Other opportunities exist in team-based, strategy and solutions work. In all models, you will feel the full support of RGP to assist you in your work and guide you on your chosen path.

PURPOSE OF THE ROLE
This role will coordinate communication; SC separation activities in the regions, track status of the actions, milestones across workstreams and with the central SC WS (Supply Chain Workstream) support smooth TSA exits and the establishment of the processes in the independent company.

ATTRIBUTES OF CONSULTANTS AT RGP
Respect for people and opinions and confidently offer your point-of-view with clients and among colleagues
A drive for proactively cultivating relationships with clients and colleagues
Optimism when faced with challenges and complex situations, coupled with the drive to solve client issues
Dedication to continuous improvement and development of your skillset and talents
A strong personal identification with RGP’s values – loyalty, integrity, focus, enthusiasm, accountability and talent

KEY RESPONSIBILITIES OF THE ROLE
Contribute to develop and follow up the actions/ milestones as per transfer plan to ensure smooth and timely move, highlight risks upfront and initiate identification of mitigation action
Related to TSA exits
Participate on Regional Temporary Service Agreement (TSA) exit tracking review meetings (led by Global Work Stream (WS) Manager
Understand interdependent TSAs, support the TSA owner to exit synchronize the exit
Track the status of TSA exist (together with Regional WS Lead) and prepare and submit CR (change requests) to them as needed (to be pre-aligned with SC WS Lead)
Understand and track the charges for the TSAs, initiate resolution when incorrect (with finance team)
Record and regularly report TSA exit statuses on the defined format
Introduce and regularly update any report required by the central PMO, Global Blossom SC Lead and Regional SC Heads to manage TSAs
Related to new establishment
Create regular status reports and collect/ record and report any information/data required by the project and/or the regional Supply Chain (SC) team
Follow up the implementation plan for each sub workstream in the region with Business Integrator, flag potential delays to BSPAN SC WS Manager
Keep contact with the Global SC PMO (GSC PMO) (Global Supply Chain PMO) – co-develop report formats
Prepare minutes and tracking of regional SC WS lead meetings actions, identify risks and initiate mitigation actions
Coordinate and optimize the cross workstream activities to avoid clashing actions
Follow up resource need for each stage and ensure the most optimal set up.
Record, report TSA statutes on time in full with the relevant notes
TSA charge control together with the regional SC Project Manager (Finance team), escalate to regional SC Head as needed
Record and report client establishment related actions, statuses as per required by the global SC Workstream Lead and/ or by the regional SC Head
Organize meetings within and outside the region on arising related topics.

DESIRED EXPERIENCE AND REQUIREMENTS
Project management skills and experience on transformation projects with multiple stakeholders
Working knowledge/ good understanding on SC functions from sourcing via make to deliver
Experience on relevant Microsoft Office Apps (except, MSProject, MSTeams, ppt, etc.)
Experience with managing complex business transformation programmes, especially in global carve-out and Transitional Service Agreement exit scenarios, and working together with different levels of business stakeholders globally
International experience e.g. working with diverse markets and cultures and ability to adapt and be culturally aware to achieve results
Equal Opportunity Employer
RGP is proud to be an Equal Opportunity Employer.",https://www.linkedin.com/jobs/view/3107732385/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=%2BXIXd6v84%2BtFoNgKn625%2Bg%3D%3D&trackingId=IovAI93jn71r1%2B6Jb%2F8uWw%3D%3D&trk=flagship3_search_srp_jobs,Project Manager Supply Chain Management - BSPAN & Australasia,RGP,1 week ago,Full-time · Mid-Senior level,"Karachi Division, Pakistan"
25,25,"Company Info

A platform that brings together all the suppliers you need to run your business. Convenience, efficiency and reliability!

Our Mission is to enable industrial manufacturers to procure their raw materials at the best rate possible via our market place platform. With a $50 Billion industrial manufacturing market which still relies on primitive sourcing methods leads to efficiency losses in procurement value chains. This results in Pakistani Industries to not only be uncompetitive in both global and local markets but also keeps them in a loop of a low profit making business.

We at Zaraye believe that industrial progress is driven by an efficient raw material souring mechanism by virtue of raw material input costs being the largest cost header for industries.

Job Description

As a Product Manager at Zaraye, you will be responsible for gathering customer requirements and defining their vision and roadmap with engineering as well as overseeing product strategy, costing, and positioning strategies.

Job Responsibilities:
Gain a deep understanding of customer experience, identify and fill product gaps and generate new ideas that grow market share, improve customer experience and drive growth
Create buy-in for the product vision both internally and with key external partners
Translate product strategy into detailed requirements and prototypes
Scope and prioritize activities based on business and customer impact
Work closely with engineering teams to deliver with quick time-to-market and optimal resources
Drive product launches including working with the public relations team, executives, and other product management team members
Evaluate promotional plans to ensure that they are consistent with product line strategy and that the message is effectively conveyed
Act as a product evangelist to build awareness and understanding
Represent the company by visiting customers to solicit feedback on company products and services",https://www.linkedin.com/jobs/view/3134605409/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=eDGYXhWIbhFwEwWHhFObgw%3D%3D&trackingId=i21eScAfstSOEkRvhsLY0g%3D%3D&trk=flagship3_search_srp_jobs,Product Manager - Zaraye (Powered by Qureos),Qureos,1 day ago,Full-time · Entry level,"Karāchi, Sindh, Pakistan"
26,26,"Grade Level: L1

Location: Abbottabad

Last date to apply: 22nd June 2022

What is a DFS Executive?

Someone who wants to be part of something transformative, someone who can play a critical role in driving our success by Data Scrutiny in order to review and analyze data and be able to extract meaningful insights. Data Presentation skills for being able to present data in order to make quick decisions. Advance communication skills for managing cross-functional projects

What does DFS Executive do?
Grasp deep knowledge of your work and how it contributes to the overall success of the company.
Build contacts and understanding how to get the work done smoothly and efficiently.
Review prior reports on sales trends and progress on daily and monthly DFS performance including but not limited to M Wallets, Cash In & DR
Handle DFS Operations (Agent On boarding, Credit Monitoring etc.) along with Reporting & Analysis, regional promo design etc.
Work with the team on the delivery of different reports / dashboards / tasks to the line manager on channel performance and support.
Timely escalation of Channel Complaints as well as share resolution details with Sales Team
Be involved in Franchise Documentation (Induction, Change of Ownership, Suspension, Termination)
Develop and arrange Trainings for Franchise channel as per updated Business requirements.
Backend support to DFS team for new partner’s induction
Detailed analysis of the DFS business and highlight improvement areas to senior management
Foreseeing the challenges and its impact on business and suggesting ways to overcome these challenges
Daily monitoring of performance of franchise channel and retail channel
Resolve operational issues of JAZZ cash in coordination with Mobilink bank
Assign DFS/JazzCash credit to the selected franchises
Ensures compliance with the defined timelines of targets and KPIs (domestic remittance (DR), cash-in, and mobile wallets) across the region
Addressing the business queries raised by Sales team by sound and thorough analysis and recommendations

Jazz is an equal opportunity employer. We celebrate, support, and thrive on diversity and are committed to creating an inclusive environment for all employees.

Requirements

What are we looking for and what does it require to be DFS Executive?
We are looking for someone who is proficient in Ms Office especially Excel and has a strong reporting and analysis background. The ideal candidate should have good communication skills and should be able to make crisp presentations and present them in front of a variety of audience.
We are looking for someone who is energetic, eager to learn in fast pace with high potential to learn and grow.
Resilience, professionalism, maturity, responsibility and truthfulness are some of the other qualities that we expect from you. B.Sc/M.Sc or BBA/MBA from a reputable university will be an added plus.

Benefits

Why Join Jazz?

As one of the leading employers in the country, Jazz epitomizes the philosophy that each Jazz employee is passionately living a better every day inspired and enabled by visionary leadership, a unique professional culture, a flourishing lifestyle, and continuous learning and development.

As one of the largest private sector organizations in Pakistan, our objective is to continue to change the lives of our 70 million customers for the better. This is an opportunity for someone who wants to be part of something transformative, someone who can play a critical role in driving our success. Together, we can empower millions more with the tools necessary to progress in an increasingly digital economy.",https://www.linkedin.com/jobs/view/3132908246/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=eDGYXhWIbhFwEwWHhFObgw%3D%3D&trackingId=7FdpeSbuCSskZCyhAJi5qQ%3D%3D&trk=flagship3_search_srp_jobs,DFS Executive,Jazz,1 day ago,Full-time · Entry level,"Abbottabad Tehsil, Khyber Pakhtunkhwa, Pakistan"
27,27,"Requisition ID: req27562

Job Title: Programs Manager – ERP Systems

Sector: Program Administration

Employment Category: Fixed Term

Employment Type: Full-Time

Open to Expatriates: No

Job Description

NB: This role can be based in Nairobi, Islamabad or Amman. This role is also open to candidates from other IRC registered locations.

The IRC is currently deploying an Enterprise Resource Planning (ERP) Management system, branded “Integra”, across Finance, Supply Chain and Program Management functions in all IRC locations. This project will retire some of IRC’s existing systems and tools, bringing them into a cloud-based Microsoft Dynamics 365 environment.

The Programs Manager - ERP Systems serves as the focal points for the interests and support needs of the IRC’s program and grants users across the IRC’s network of offices. Working closely with the Integra Regional Deployment Leads and counterparts from Finance and Supply Chain, the Programs Manager - ERP Systems will support efforts to improve Integra deployment (focusing on program and grants staff perspective) and regularly liaise with Deputy Directors of Programs on Integra deployment matters. The Programs Manager - ERP Systems will also ensure Integra trainings engage program and grants staff and will collaborate with the Integra technical support team to resolve service requests from program and grants staff. The Programs Manager - ERP Systems will travel approximately 20% of their time to the IRC’s offices to support deployment as needed.

Major Responsibilities
Represent Program and Grants staff and their system needs on the Integra project, regularly liaising with Deputy Directors of Programs, Program and Grants Coordinators, and HQ CRRD and AMU staff when required.
Support deployment tasks related to Program and Grants functional areas, including data cleanup and migration from OTIS (the IRC’s grant management application), security role mapping, and developing guidance notes and other deployment-stage communications.
Support Program and Grants superusers
Collaborate with the Integra training team to ensure trainings are tailored and delivered to Program and Grants staff.
Support Program and Grants teams as they test Integra system processes, collect feedback, and share with the Integra deployment team leads.
Provide hyper support/operational support in response to requests from Program and Grants staff.
Generate ideas and collect new requests for system enhancements relevant to Program and Grants staff and collaborate with Integra technical colleagues to review, implement, and test these enhancements.
Contribute to project learning initiatives, representing the perspectives of Program and Grants staff.
Key Working Relationships

Position reports to: Integra Cross Functional Lead

Position directly supervises: n/a

Indirect reporting: Integra Regional Deployment Leads

Other Internal And/or External Contacts
CRRD: DDPs, Program and Grants Coordinators, HQ staff
AMU: Compliance & Policy, Program & Grants Support, Strategic Operations pillars
Integra Project Team: Project Management, Finance ERP DDFs, Supply Chain Advisors, Communications, Hyper Support Team, Trainers, Business System Manager/Analysts
Job Requirements
Experience managing programs and grants in an IRC field office at a Manager, Coordinator or Deputy Director
Excellent verbal and written communication skills; training facilitation skills an advantage
Experience working cross-functionally, especially with IT, Finance and Supply Chain teams
Understanding of IRC finance, supply chain, and grant management processes
Experience with IT systems; experience with Integra or other ERP systems an advantage
Experience of working in formal project management environment an advantage
Fluency in English; proficiency in Arabic or French, and other IRC languages an advantage
Working Environment: Standard office work environment, with international and/or domestic travel to support deployment, approximately 20% of the time.

The IRC and IRC workers must adhere to the values and principles outlined in IRC Way - Standards for Professional Conduct. These are Integrity, Service, Equality and Accountability. In accordance with these values, the IRC operates and enforces policies on Beneficiary Protection from Exploitation and Abuse, Child Safeguarding, Anti Workplace Harassment, Fiscal Integrity, and Anti-Retaliation.

IRC et les employés de IRC doivent adhérer aux valeurs et principes contenus dans le IRC WAY (normes de conduite professionnelle). Ce sont l’Intégrité, le Service, et la Responsabilité. En conformité avec ces valeurs, IRC opère et fait respecter les politiques sur la protection des bénéficiaires contre l’exploitation et les abus, la protection de l’enfant, le harcèlement sur les lieux de travail, l’intégrité financière, et les représailles.",https://www.linkedin.com/jobs/view/3128066273/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=eDGYXhWIbhFwEwWHhFObgw%3D%3D&trackingId=m6lsDyvENVM4SOEv55i19A%3D%3D&trk=flagship3_search_srp_jobs,Programs Manager – ERP Systems,International Rescue Committee,1 month ago,Full-time · Mid-Senior level,"Islamabad, Islāmābād, Pakistan"
28,28,"Our employees are our company's greatest asset - they are our real competitive advantage. We possesse immense power of innovation, immagination and a desire to attract and retain the best; provide them with encouragement, stimulus, and make them feel that they are an integral part of the company's mission.

Purpose

The imporlance of this position is to act as bridge & local person between Management & operation section including EHT, HT & LT network through

Centralized Nerve Center domain. lt acts as liaison between KE internal operations departments & external civic agencies with respect to post outages activities & followups with assurance of mitigation of issues under directions of CNC Manager & Team leads.

The main objective is to perform the function of a lbcal point for KE management / staff fbr resolution of issues and complaints.

This position reflects a positive impact on the organizational performance and accomplish goals and objectives by analyzing data which will help in

forecasting future strategies.

The role of this position is to nranage coordination rvith civic agencies and internal departments of KE for timely resolution of high priority

queries/cornplaints on real time/post outages. This role depicts a critical constructive impact on immediate actions & feedbacks on real time/post outages & facilitates for resolutions olsame through concem departments of KE.

This position contribute inm company's objective to build a positive & credible iage by resolving outage problem in minimum possible time by

coordinating with all relevant department olKE & to convey on priorty consumers as well as civic agencies.

Education

B.E Electrical/Electronics

Knowledge
NSlS
SAP-ISLI
MS Offlce
Electricity Distribution Network knowledge
Basic knorvledge ol Billing
Experience

3-5 years of relevant experience

Competencies

Accountable

Customer Centric

Energised

Leadership

Leading Change

Leading People

Leading Results

Leading Self

Respectful

Safe

Area Of Responsibilities

Coordination for managing priorilized internal/external stakeholder during outages 30%
To manage internal/external stakeholders with respect to outages so that real time information aboutstatus & nritigation ol issues nray be coordinated.
To produce reports in ef-fbct of or-rtages & to perfbrm validation
Report. resolved issucs ol'civic agencics in case olbilling (ilarise)
Resolution of queries of Civic Agencies and Media specially during critical scenarios like monsoon,
Muharram. Itabi-ul-Awrval. Heat Wave, Ramazan. Eid etc and any type of queries with regards to KE from Civic agencies (DC Ofllce, Covernor House, CM House etc.)
To monitor and coordinate with M&Cs managers regarding mobilization of resources as an when required.
Data Analysis & Reporting 50%
To acquire data from all internal concerned departments post outages so that recording, analysis & reporting may be performed instantantaneously.
To report reasons for outages in case of priorty & to prepare/produce reporting for management and to maintan track of all data being received from internal sections of KE including KE LDC, 11 KV operations. NCC. Grid stations. PSC. CNC to process , analyze & report same to management & to propose remedial actions
Managing Data Record Keeping from daily reports which is shared to Top management and analysis of data with coordination of OCR Managers.
To manage operations of Centralized Nerve Center in shifts as per company SOPs
Responsible for preparing of reports & activities on a daily basis by CNC
Ensuring smooth Operations - CNC 20%
To motivate & coach CNC team & sub-ordinates including 0-5xOSP BOEs lor better productivity directly & including 07xC NC Executives indirectly.
To manage smooth operation of CNC sections all the time
To transform sub-ordinates as backup Assistant Managers-CNC
To work as a team player and second to Manager-CNC so that all periodic reports may be generated effectively.
Area of Responsibility Continued

KE provides equal employment opportunity (EEO) to all persons regardless of age, color, origin, physical or mental disability, race, religion, creed, gender, marital status, status with regard to public assistance or any other characteristic protected by federal, state or local laws.",https://www.linkedin.com/jobs/view/3131415313/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=eDGYXhWIbhFwEwWHhFObgw%3D%3D&trackingId=vSNJuh3R09s5vjvX%2FjmIGw%3D%3D&trk=flagship3_search_srp_jobs,AM CNC,K-Electric,4 days ago,Full-time · Director,"Karāchi, Sindh, Pakistan"
29,29,"Country

Pakistan

Job Family

Operations

For over 80 years, GfK has been a reliable and trusted insight partner for the world’s biggest companies and leading brands who make a difference in every consumer’s life - and we will continue to build on this. We connect data, science and innovative digital research solutions to provide answers for key business questions around consumers, markets, brands and media. With our headquarters in Germany and a presence in around 60 countries worldwide, you benefit from our global company with a diverse community of ~9,000 employees.

Harnessing the power of our workforce, the greatest asset we have is our people. As part of GfK, you can take your future into your own hands. We value talent, skills and responsibility and support your development within our international teams. We are proud of our heritage and our future: Currently we are in the latter stages of a transformational journey from a traditional market research company to a trusted provider of prescriptive data analytics powered by innovative technology. This is only possible with extraordinary people and this is why we are looking for YOU to help create our future. For our employees as well as for our clients we pursue one goal: Growth from Knowledge!

Job Description
Provide Pre-sales and post-sales support to account owner and the clients.
Set-up and communicate FTP credentials and Demos to prospective customers.
Make regular health check via calls, emails and record all communication in CRM (SalesForce) to keep a track of all such communications.
Run accurate coverage reports on client/prospect's product catalog to determine highest possible product match rates.
Work with the JIRA Admins on resolution of Support Tickets especially when related to his own accounts. Track and verify resolution to any customer’s issues with delivery, quality, content coverage and images.
Act as a bridge between organization and the clients to ensure highly efficient and timely delivery.
Ensure no outstanding/pending tasks for him and no emails/calls remain unanswered at the end of each day.
Seek potential upgrade opportunity within their accounts and help account owners to increase sales.
Engage with customers in all emails/calls related to their accounts and ensure regular follow-ups in order to retain their revenues at the end to every contract term/year.
Review client’s website(s) to see if the content is being used as intended, suggest improvements and advise on best SEO practices.
Coordinate with Integration team in order to setup Professional Services/Custom Export based on customer’s requirements.
Take initiatives and identify any opportunities for improvement of internal processes.
Maintain good relations with the client and ensure positive response on their questions at the end of every communication.
Based on the client’s issues, engage integration team where technical assistance needs to resolve a client's issue.
Manage overall well-being of assigned accounts to ensure they are in good shape.
Responsible for special client projects, requirement gathering, communication with cross-functional teams, management and delivery as per the SLA/Contract.
Raise red flag to HoD/Sales/Business on potential risks related to a client.
DM may require providing pre-sales support including running reports, project planning, conference calls, coordination with the team/client - subject to Manager's approval.
Ensure all client and account related information including processes and emails/call or special notes from account owner, are added in SF.
Ensure all business documents are up-to-date, present status of accounts during internal team meetings so that everyone is aware of the accounts related activities.
Ensure periodic Account Audits and make sure the customers are getting all modules/services and have implemented on their websites per contract agreements.
Create a positive team environment by creating a good communication with account owner of his accounts and other account owners in SA/Catalog teams.
In case of account termination, ensure that the access is disabled and data is down by regular audit of customer’s website, take screenshots or proofs of our content, and report to Operations Manager/Account Owner.
We are an ethical and honest company that is wholly committed to its clients and employees. We are proud to be an inclusive workplace for all and are committed to equal opportunity in employment which focuses on all of our employees reaching their full potential. At GfK we work collaboratively with our colleagues but offer a flexible working approach, including dividing our time between office & remote working as well as the opportunity to flex our working hours around team core hours.

We offer an exciting work environment that brings people together. We encourage an entrepreneurial and innovative spirit. We make use of the latest digital technologies. We are looking for self-starters, who accept challenges and create solutions.

Can there be a better place to take center stage in the digital revolution? We are excited to get to know you!",https://www.linkedin.com/jobs/view/3107723318/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=eDGYXhWIbhFwEwWHhFObgw%3D%3D&trackingId=NvrkwdnOKw8NJXwGwxVgmw%3D%3D&trk=flagship3_search_srp_jobs,Senior Customer Success Manager,GfK,11 hours ago,Full-time · Associate,"Karachi Division, Pakistan"
30,30,"Mobilink Microfinance Bank Ltd

Mobilink Microfinance Bank is looking for Manager Treasury - Front Office",https://www.linkedin.com/jobs/view/3134209422/?eBP=JOB_SEARCH_ORGANIC&refId=eDGYXhWIbhFwEwWHhFObgw%3D%3D&trackingId=NUpIJ742N28XcL%2BOd35CHQ%3D%3D&trk=flagship3_search_srp_jobs,Manager Treasury - Front Office,ACCA Careers,1 day ago,Full-time · Director,"Islamabad, Islāmābād, Pakistan"
