,JobId,job_descriptions,job links,job titles,Posted By,Posted Time,Employement Status,Location
10,10,"The Division

Every employee of CAKE should continually strive to deliver exceptional service to our clients, subconsultants, co-workers and everyone with whom we come into contact. CAKE represents teamwork, communication, accountability, and respect - this is our public image.

The goal of CAKE is to solidify and grow our client base through the cooperative efforts of employees at all levels. To help us achieve this goal, we promote continuing professional development to serve the needs of our employees and the growth we are building together. By working together, increasing efficiencies and focusing on quality and profitability, we will prosper in any economic environment.

The Position

As a DevOps Engineer at CAKE, you will utilize your combination of significant Windows & Linux experience, network knowledge, scripting abilities, information security and debugging skills to design, deploy, monitor and automate all operational aspects of CAKE's platform.

You will be joining the DevOps team and be responsible for deploying both offensive and defensive techniques to keep our platform humming. You should have a background in system administration at scale and be familiar with technologies such as Jenkins (continuous integration), MS SQL, Cassandra, NoSQL, Redshift, and MySQL. You will work very closely with the product and development teams, and participate in LiveOps functions with the LiveOps team, when needed.

The chosen individual will work out of the Contour Software Karachi resource center office, as an extension of the division-based R&D department.

Key Responsibilities

LiveOps
Participate in LiveOps functions when needed
Perform Server Administration: configuring, managing, patching (Windows/Linux)
Execute IIS Management Be the Primary for 3rd party multiple Domain/SSL Management (single/UCC)
Participate in In-office and after-hours On Call rotation.
Respond promptly to system alerts and evaluate root cause.
DevOps
Implement DNS Management through 3rd party tools
Utilize Scripting and Systems/Process Automation skills (PowerShell, Python, etc.) for advanced deployments and tools building.
Possess Microsoft SQL Server administration/scripting skills
Pioneer Amazon Web Services Management (all areas of AWS console) through automation and scripting in multiple regions.
Manage ""production-based platform development environments through Staging, to participate in delivery of software engineering features.
Communication/Teamwork
Participate as a full team member in all planning and estimation practices.
Hold other team members accountable for quality. (e.g. if software is deemed ""code complete but does not meet the requirements, emphasize the need for more or better developer testing.)
Clearly and promptly communicate any defects, issues, or concerns with software before, during, and after the development process
Requirements:
Bachelor's Degree preferred in Computer Science or equivalent experience is preferred, 2-3 years DevOps experience including exempt and non-exempt positions. Will consider experience in lieu of a degree.
2+ years of experience in Windows/Linux Server Administration
Experienced in Bash/Python scripting (able to administer AWS through the CLI, and scripting)
Some PowerShell experience (able do a post setup script, Administer SQL via PowerShell)
Experience with database systems and an ability to create DB queries and understand/troubleshoot stored procedures
Strong familiarity with various scripting languages & frameworks (shell scripting, PowerShell, Python, Bash, etc.)
Moderate DB Skills in at least one of the following:
MS SQL
Cassandra
MySQL
Postgres
HTML/XML/YAML
Experienced in related web technology skills (DNS, HTTP, SSL)
Tools development. We want engineers that can automate the deployment, administration and monitoring of our large-scale Windows & Linux environments
Be a puzzle master. Be able to solve the problems thrown at you daily and enjoy it.
Ability to work both independently and as a productive and helpful team member
Skill to manage multiple priorities with limited supervision
Accurate documentation skills
Ability to work in a timely manner to meet important deadlines
Degree in Computer Science, Engineering or related field or comparable experience
Understand what an ELB, CDN, and VPC are
Experience in the following is preferred:
Previous DevOps experience in a SaaS environment
Jenkins continuous automation
Cloud automation (Specifically AWS)
NoSQL, RDS and Redshift DB technologies are nice to have
Large/Global server networks/architecture
Jira or similar project management tools
FreshDesk or similar support tools
Being part of a Production On-Call rotation
Exciting Benefits we offer:
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3118518128/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=axbEMZ0ff%2Bm9oArUiVYD%2FQ%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,Contour Software,1 month ago,Full-time · Entry level,"Karachi Division, Pakistan"
11,11,"About Gigster:
We envision a future where the best ideas flourish and provide great choices for customers to enrich their lives. Today, a few digital-native companies are disrupting almost every industry. Gigster believes in democratizing this capability—enabling all companies to build their own digital DNA to create life-changing products, engage their customers, and empower employees.
This vision requires a global network of talented people who can realize their full potential. We believe the best software will be built by those who are inspired by their work, can choose their work environment, and are rewarded for pure contribution—in the company of equally passionate colleagues.


About the Gigster Talent Network:
We are changing the way software is built by empowering independent experts with smarter tools. We believe that by being the best place to freelance we will attract and retain the best talent, and in turn, provide the best service. Gigster takes pride in having an extraordinary global network of developers, designers, project and product managers.
The Gigster Talent Network is a global community of vetted and expert freelancers, who have a passion for creating impactful software. Spanning 40+ countries and covering a wide range of professional experience, the designers, product managers, data scientists, and software engineers on the Gigster Talent Network collaborate on teams to deliver digital transformation projects for Gigster’s enterprise clients. To be the best place to freelance, Gigster empowers members of the Gigster Talent Network with smarter tools, workflows, and access to industry expertise. We are changing how software is being built and shaping the future of work.

Who we are looking for:
Gigster is looking for DevOps Engineers to help build great products for customers. As a DevOps Engineer in the Gigster Talent Network, you will work within a team of freelancers, including various freelance roles (Project Manager, Technical Architect, Designers, etc.) and have access to different software projects for exciting startup and enterprise clients. Every client project has a Product Manager, who will provide you with detailed specs and will be the go-between you and the client, as well as freelance software engineers and designers. You will be responsible for delivering on pre-determined milestones, typically on a bi-weekly basis, and will be compensated for each completed milestone.

Our ideal candidate:
Experience building and scaling distributed applications and systems.
Deep professional and personal project-based experience. Ideally, you have developed successful software in production environments. Bonus if you have worked on large-scale, public, or client-side applications
Thrive working collaboratively in teams. Even better, if you have worked in distributed team settings.
You should be excited about delivering beautiful, maintainable, bug-free code to spec, and meeting or beating deadlines.
Passion for learning new programming languages (React, Node, Go, Ruby, etc.).
Experience working as a freelancer.
Education from top universities in Computer Science, Physics, or Mathematics, or equivalent experience.

Requirements:
5+ years of professional DevOps experience.
Extensive knowledge of software build, test and deploy processes using Git, Jenkins, Chef, Docker/containers, Kubernetes
Experience (5+ years) coding modern programming languages: Node, React, Java, Python, Ruby, Go,, etc.
Experience with AWS (EC2, S3, RDS), GCP, Azure
Strong communication skills, especially among audiences with differing technical backgrounds.
Experience with Agile development methodologies
Experience with responsive designs
Proficiency with Git/Github or other distributed version control systems
Proven success in contributing in a team-oriented and fast-paced environment

What we offer:
Flexibility - work from anywhere in the world!
Community - A warm and welcoming community of freelancers who love what they do.
Competitive Pay - get paid San Francisco rates, even if you don’t live in San Francisco.
Opportunity - make an impact by working on meaningful projects.
Support - 24/7 support from our dedicated Engineering Support Team.

NOTE: There are multiple currently available within the Gigster Network. Please apply only to the one that you believe is best suitable for your skills.",https://www.linkedin.com/jobs/view/3111904043/?eBP=JOB_SEARCH_ORGANIC&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=AdZsgMMsDIop5iPwIhN%2Fbg%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,Gigster,1 week ago,Contract · Mid-Senior level,APAC
12,12,"Bentley Systems

Position Summary

Bentley Systems, Inc is looking for an 0-2 years’ experience Software Engineer to join the usage logging and entitlement services team in our Islamabad, Pakistan office. As a member of this team, you’ll have the opportunity to learn and work with cutting edge cloud platforms within Microsoft Azure. You will also be instrumental in expanding Bentley’s microservice infrastructure using technologies such as Azure Service Fabric and Kubernetes. In this exciting and challenging role, you will work with a high-performance, global team of engineers who are dedicated to providing our customers with stable and scalable infrastructure.

Essential Skills
BS or MS in Computer Sciences or Software Engineering from a recognized institute.
Candidates with up to 2 years’ experience can apply.
Strong conceptual and practical foundation of core Computer Science concepts including Algorithms, Data Structures, Operating Systems and Object Oriented Programming.
Strong programming concepts and knowledge of C#, C++.
Excellent problem-solving ability.
Good verbal and written communication skills in English.
Independent, Self-motivated and goal-orientation.
Knowledge of distributed version control system like git.
Working experience of Azure DevOps and Agile Development methodologies like SCRUM.

Preferred Technical Skills
Experience in Azure Cloud technologies e.g. Azure Service Fabric, Azure Function ,Azure Data Factory, Azure SQL DW, Spark, Databricks.
Basic knowledge of Azure Blob Storage, Azure Cosmos DB, Azure Table Storage and Azure Service Bus.
Experience of working with different .NET Frameworks.
Basic Knowledge of PowerShell.
Experience with Azure REST APIs and Azure Services SDKs.",https://www.linkedin.com/jobs/view/3117841616/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=wucwLuCd9nAPeKeHf2qsGg%3D%3D&trk=flagship3_search_srp_jobs,Associate Cloud Software Engineer,Bentley Systems,1 month ago,Full-time,"Islamabad, Islāmābād, Pakistan"
13,13,"About Us

Gelato has built the world's largest and most global network for on-demand production of customized items e.g. t-shirts, wall art, mugs, books, hoodies, and cards. We support a new wave of e-commerce entrepreneurs and the global shift towards local and more sustainable production.

In many ways, we at Gelato are rethinking how digital fabrication of customized products can be done on-demand. Just imagine what will happen when we add 3D printing capabilities to this global service. We are already empowering thousands of e-commerce entrepreneurs to grow and scale their businesses.

Gelato Engineering

We own no physical production assets, nor servers, instead our asset is a cloud based connectivity platform that enables world-class on-demand production for e-commerce platforms and applications. This engineered platform needs to provide our customers access to more than 100 production partners in 32 countries and includes production plate design, routing to an appropriate partner, finally linking to logistics’ systems for delivery to the consumer. All this in 72 hours and reaching more than 5 billion people and potential consumers in a smarter, faster, and greener way.

We have a multicultural Engineering team of over 50 people working in 5 countries who build, grow and maintain our applications and platform. Our engineering landscape provides the technology to extend our capabilities and features across 3 customer facing applications: Optimalprint, Globe and Gelato API plus the digital connectivity platform. The employed technologies range from backends using PHP and GoLang to mobile apps built natively or with hybrid technology, running on cloud services and with a modern CI/CD pipeline.

We are flexible on location and building our teams in Singapore, India, Pakistan and Brazil.

About The Position

What you will do
Improve the efficiency and reliability of Gelato’s path to production, working directly with the development teams by providing the most efficient DevOPS service
Develop and improve the CI/CD process and monitoring of Gelato’s infrastructure and services
Build Infrastructure as Code (IaC) with automation first approach and Drive the DevOps culture within Gelato Engineering teams.
Take pride in keeping the platform up all the time, including taking part in on-call rotation

Who you are
A minimum of M.S. degree in Information Technology or Computer Science or 5+ years in a DevOps role working closely with development teams
Experience building and handling cloud-native services preferably in AWS
Deep expertise in delivering and supporting Kubernetes (EKS) hosted microservices
Experience with Terraform for Infrastructure as Code, release of Kubernetes services using CI/CD tools and Helm
Experience in Python scripting

You’ll get to work with:
Go, Terraform, Ansible, Helm, Helmfile
Postgres, Redis, Memcache, RabbitMQ
AWS, Kubernetes, CircleCI

What we offer

We offer you a chance to be part of a truly amazing journey in a company that sets very high targets and works hard to achieve them. You will be able to work with smart, motivated and engaged co-workers from all over the world, in an intense and very energetic environment. This leads to you having a tangible impact on the way that we operate and expand our business.

Some of the highlights of the package include:
Strong technical culture of continuous innovation and improvement
Chance to become a shareholder of Gelato!
Flexible festive holidays, swap days off according to your values and beliefs.
Work at one of our hub city offices or even remotely
And much much more!

Want to learn more?
We believe that Culture is important so we wrote about it! Check it out here
You can find out more about why we created Getalo and read our CEO’s open letter
We even made a film about why and what we do! Watch on Vimeo
Out and about? Why not listen to a podcast about Gelato on Spotify
And of course when you meet us, please ask questions about these topics!

To Sum Up

As we continue to grow we want you to grow with us and for the right candidate, there is no limit to where this opportunity might take you. Together we can increase global GDP by effectively supporting local sustainable on-demand production.",https://www.linkedin.com/jobs/view/3109564515/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=Isdij0d1Q8AUIzVpKUTZrg%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,Gelato,1 month ago,Full-time · Entry level,"Lahore, Punjab, Pakistan"
14,14,"About Us

Love, Bonito is the leading vertically integrated, omnichannel womenswear brand in Southeast Asia today. Officially founded in 2010, we have grown to over 300 people strong and are proudly headquartered in Singapore with an omni-channel presence in Indonesia, Malaysia and a retail franchise in Cambodia. In addition, we ship internationally to 19 countries including Australia, Brunei, Cambodia, Canada, Hong Kong SAR China, Indonesia, Japan, Macau, Malaysia, Myanmar, New Zealand, Philippines, Saudi Arabia, Singapore, South Korea, Taiwan, Republic of China, United States of America and Vietnam

We recently clinched US$50million for our Series C funding and have plans to venture deeper into and beyond fashion, to be a true life partner for the everyday Asian woman.

The team

The Love, Bonito team is a passionate, dynamic, innovative and fun-loving family. From fashion-lovers, savvy marketers to tech whizzes, we have a diverse team of talented individuals with one unified focus - our customer, the Love, Bonito woman. She is at the heart of everything we do and we pride ourselves in always taking an innovative, data-centric yet considerate approach in creating the right experiences, products and content for her. With big dreams and a grand mission, we’re looking for great like-minded people to join us - people who are as passionate, fearless and entrepreneurial.

If you’re looking for a dynamic, no corporate-BS environment to learn, grow, and really make an impact, we could be the perfect fit for you!

The Role

This role will be a remote role - you can work from the comforts of your home!

We are looking for people willing to work in an agile environment learning and gathering new technologies and related tools to introduce to the company. Our current infrastructure stack is managed using Terraform, Kubernetes, Helm, Gitlab, and AWS.

What we are looking for (ideally) in the candidate:
Have Ecommerce experience
Containerization of web applications
Logging, tracing and monitoring of services
Managing Application components like Database, Redis, etc
Work more closely with web application components and its CI/CD.
Monitoring of current infrastructure
Flagging and resolving infrastructure issues
Need to improve the automation of flagging and recovery

Note: We are moving from monolithic to microservice architecture so the person needs to help in defining the optimized strategies and infrastructural change. We are also scaling to global markets and therefore would need the person to optimize performance, cost and availability across different regions

Main Responsibilities:
Create a maintain the Deployment Pipelines following the best CI/CD practices
Create and manage Dashboards in Datadog
Optimize cost and use of our AWS account
Define de best stack for our company
Update and maintain our infrastructure as a code
Ensure a 99.9% availability across all our services
Help define and implement incident response management strategy
Work alongside project management teams to successfully monitor progress and implementation of initiatives
Mentor and train other engineers throughout the company and seek to continually improve processes companywide
Work closely with engineering professionals within the company to maintain hardware and software needed for projects to be completed efficiently
Assist other department engineers in creating practical demonstrations of proposed solutions
On-calls when the systems have some emergencies
Keep our system safe applying the best practices
Work with ITOPs team to also provide solutions for VPN, Radius and others
You can find our Tech Stack HERE

Requirements

Qualifications & Experience
Experience developing continuous delivery pipelines
Work experience with Kubernetes over AWS
Experience creating Dashboard in Datadog
Advance knowledge of Bash Scripting
Current understanding of best practices regarding system security measures
Advanced education and application of business analysis techniques and strategy
Experience working together with teams from several departments to facilitate the orderly execution of a proposed project plan
Professional experience and a high-level understanding of working with various operating systems and their implications

Benefits
A dynamic, no corporate-BS environment to learn, grow, and really make an impact
Competitive salaries
Remote Work Stipend
Laptop Stipend
Forward thinking tech stack
Supportive and awesome international teammates",https://www.linkedin.com/jobs/view/3103135137/?eBP=JOB_SEARCH_ORGANIC&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=2FmAY5fkKU8dr3%2FF1v01PQ%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer (Remote - Pakistan),"Love, Bonito",1 month ago,Full-time · Mid-Senior level,"Lahore, Punjab, Pakistan"
15,15,"Spekit is the new way to learn in today’s remote, digital workplace. Say goodbye to distracted zoom training sessions and lengthy LMS courses your teams will forget. Instead, Spekit takes all of your training & enablement - for applications, processes, sales playbooks, SOPs and more and embeds that training directly in your employees’ tools & workflows, right when and where they need them. Whether that’s a walkthrough to guide you through creating a quote in Salesforce or a competitor battle card to handle an objection in email, Spekit is your learning companion every step of the way.

The world’s most innovative companies including Uber Freight, Outreach, Snowflake, Southwest Airlines and Udemy leverage Spekit to accelerate onboarding, drive tool adoption increase productivity, remove the friction of change management and fuel the growth of their employees - from anywhere.

With $60M in VC funding from top venture firms including Craft Ventures, Bonfire Ventures and the Foundry Group, Spekit is the rocket ship you’ll want to be on as we reinvent the future of learning at work.

Description Of Role

Spekit’s Infrastructure Team is looking for a highly motivated Site Reliability Engineer to solve interesting challenges in a broad range of areas including releases/deployments, CI/CD, scaling, site reliability, production operations, automation tools and scripting, monitoring, alerting, and security.

Must Have Requirements
Python Development (frontend/backend, boto3, DevOps tools)
Solution Architecture of modern cloud SaaS Environments and Infrastructure
High Availability and Site Reliability of Infrastructure (automation, monitoring, scaling, alerting)
Production Engineering or Management of Enterprise SAAS web applications (Nginx, Node.js, Gunicorn, etc)
DevOps Tools Automation of Cloud Environments (CICD, AWS, Python, Terraform, Packer, etc)
Web Application Development or Management (Nginx, Node.js, Gunicorn, etc)
Application and Linux System Troubleshooting
Proficient working in a cloud based Linux CLI environment
Knowledge and understanding of network protocols (HTTP/S, SSH, SSL, DNS)

Desired Experience
Proficiency in of any of the following:
PostgreSQL, Redis, RabbitMQ, ElasticSearch
AWS (EC2, IAM, Lambda, IAM)
Jenkins, Terraform, Puppet, docker, kubernetes, vault
Things we value, culture-wise
Team Player. We believe that customer experience starts with your employee experience and as such, we believe in collaboration, transparency, integrity, trust, listening, doing what is right, and always going above and beyond for our team.
Grit & Growth. We run towards challenges. If something seems unsolvable, it unleashes our persistence, our creativity, and our ability to move through uncertainty to create a solution.
Positive & Purposeful: We’re a collaborative team of innovators and are always looking to think 3 steps ahead of our competition. We think at scale, imagine what’s possible and then work our way backwards with an MVP approach to everything we do.
Simple yet Spektacular. We’re in the early stages of building something really great and that requires a lot of hands on deck and a focus on execution. In this journey, we uncover joy in simplicity, obsess over the experience, pivot quickly and always reach for excellence.
Open-Minded. We are a diverse group of lifelong learners. We approach our work with curiosity and constantly look for ways to improve our products and ourselves, never settling for good enough.
Work Smart and Be Present: As a startup, it can feel like you’re racing against the clock at all times – where “more” is the only path forward. We believe that you do your best at work when practicing mindfulness, getting the right amount of sleep and prioritizing the things that truly matter in life.
Enjoy the Journey. Love what you do and who you do it with! We embrace joy and kindness and we bring our authentic selves to work each day. We seek to share our optimism and compassion with everyone around us.

About The Team

At Spekit, we strive to be the change we seek. And the change we seek is a wealth of diversity in technology and the workplace. As a company with two female founders, we know that diverse and inclusive cultures drive innovative results. We’ve committed as an organization to elevate underrepresented minorities in technology through awareness, partnerships and even hosting our own scholarships to do our part in changing the status quo.

If this sounds like the right place for you, we'd love to chat!",https://www.linkedin.com/jobs/view/3076499927/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=UAxt%2BMuUVe0c48TDF51TGw%3D%3D&trk=flagship3_search_srp_jobs,Site Reliability Engineer (US Time),Spekit 🐙,1 week ago,Full-time · Entry level,"Karachi Division, Pakistan"
16,16,"We are changing the automotive industry in Pakistan, we are changing how millions of Pakistanis buy and sell cars and bikes, how they make their decision, how they do their research, etc.

Join us and be part of this revolution!

Responsibilities
Architect fully automated CI/CD patterns utilizing cloud technologies
Perform architecture and security reviews, identify gaps and develop remediation plans.
Define, document, and maintain a strategic DevOps architecture roadmap
Be a champion for DevOps, bringing consistency and best practices in our approach, tools, and standards, and ensuring that DevOps strategy is implemented at every stage of the end-to-end development.
Ensure that Day to Day support and maintenance of these systems is managed within best practice guidelines which includes dealing with escalations as well as communications and stakeholder management
Dive deep to resolve problems at their root and troubleshoot services related to infra or data stack in our AWS/Azure/Google cloud infrastructure.
Requirements
3+ years of experience working as a DevOps Engineer.
Experience with Amazon Web Services (EC2, VPC, ELB, S3, Cloud Formation, etc.)
Experience with configuration management (Chef, Puppet, Ansible, and/or Salt)
Experience with CI/CD tool chain (Jenkins, Kubernetes)
Knowledge of high availability, disaster recovery, auto-scaling and auto-healing concepts
Experience in both horizontal and vertical scaling of backend systems
Certifications in AWS, Azure and GCP would be a plus
PakWheels.com was formed in 2003 and has become the largest community-based automobile website in Pakistan with more than 500,000+ registered car and motorcycle enthusiasts. Around 40 Million pages are viewed on the site every month, with people searching classifieds, researching about brand new cars and motorcycles, discussing auto-related issues with other members, sharing information, pictures, videos, etc.",https://www.linkedin.com/jobs/view/3012265252/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=YxiahMd22I4ADVxFDulZqg%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer - Lahore,PakWheels.com,2 months ago,Full-time · Entry level,"Lahore, Punjab, Pakistan"
17,17,"We are looking for Cloud/ Site Reliability Engineer for our IIS applications.

Key Responsibilities

Run the production environment by monitoring availability and taking a holistic view of system health
Build software and systems to manage infrastructure and applications
Improve reliability, quality, and time-to-market of our suite of software solutions
Measure and optimize system performance, with an eye toward pushing our capabilities forward, getting ahead of customer needs, and innovating to continually improve
Provide primary operational support and engineering for multiple large distributed software applications

Requirements:

Bachelor’s degree in computer science from a recognized university.
Cloud/ Site Reliability Engineer with 1 to 7 years of experience
Polyglotism with at least Java, Python, and/or Golang knowledge and multiple years of delivering production-grade code under your belt.
Cloud-native application architecture and selection of right cloud services.
Pricing and cost optimization.
Experience running software in the cloud preferably Azure and being on call.
Experience with Kubernetes, Docker, and Ansible (or similar such as Terraform, Cloud Formation, etc.)
Growth mentality, willingness to share ideas and continuously improve yourself and the team around you.
Familiar with building distributed and scalable systems.
Optimizations and Performance Improvement techniques.
Self-motivated individuals who take pride in their work.

Desired Skills:

Can set up production environments on Cloud with CI/CD.
Can architect and develop IoT applications using Azure IoT and ML Services. (IoT Hub, Event Hub, Azure Stream Analytics, Azure Machine Learning, ML Flow, and Azure Data Explorer)",https://www.linkedin.com/jobs/view/2830251354/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=yK9R4wGrWg9MYgSSN%2FQvbg%3D%3D&trk=flagship3_search_srp_jobs,Cloud / Site Reliability Engineer,INTECH Process Automation,7 months ago,Full-time,"Lahore, Punjab, Pakistan"
18,18,"Posted by
Sahar Nasir
Technical Recruiter | Human Resources Manager
Send InMail
We are looking for a DevOps Engineer for our fast-growing business Capability, Knowledge &
Expertise.
Experience: 5+ years Minimum (AWS Certified Preferred)
Has demonstrable experience delivering high availability auto-scaling containerized
deployments in AWS.
• A demonstrable understanding of the full Software Delivery Lifecycle.
• Serverless API structure experience.
• Having experience in setting up chat servers Openfire and EJabbered.
• Kubernetes & Docker experience.
• Experienced in setting up VOIP servers.
• Experienced in setting up CDN with S3 buckets to improve data latency.
• Has experience working closely with IT Operations, and IT Development teams.
• In-depth understanding of continuous integration, continuous delivery, software
configuration management, version control, and release management.
Technical Skills Required:
• Cloud Computing services, specifically AWS.
• Containerization such as Docker.
• Version control solutions, specifically Gitlab and GitHub.
• DevOps methods (integration & automation).
• Continuous integration, continuous delivery/deployment tooling such as Jenkins.
• Good knowledge and hands-on experience in Database technologies MS-SQL, My SQL,
MongoDB.
• Experienced setting up DynamoDB.
• Working within Scrum, Kanban, or Lean methodologies",https://www.linkedin.com/jobs/view/3124594516/?eBP=JOB_SEARCH_ORGANIC&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=FOU%2FdiZOasmBmDWJ2JGL3A%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,Venture Desk,1 week ago,Full-time,"Lahore, Punjab, Pakistan"
19,19,"Snaphunt is a fast growing global remote hiring platform. We help almost 10,000 companies build global teams with remote talent across 91 countries.

Snaphunt's vetted talent solution 'Snaphyre' provides employers with access to vetted remote talent so that they can build their teams with ease. Towards this, we are looking for talented engineers interested in remote opportunities across multiple areas for our portfolio of clients.

The Role

As a DevOps Engineer, you will build scalable infrastructure for various applications and services of the organisation.

You Will Be Responsible For
Using open-source software or cloud services to design and create software infrastructure that allows huge data intake to be transported smoothly and made available for machine learning-based underwriting and business analytics.
Creating and implementing software and tool chains that will aid in the product's end-to-end evolution and growth.
Developing secure, maintainable and reusable software solutions and code reviewing.
Analyzing and systematically tackling reported requirements and bugs, and devising viable short- and long-term solutions that minimize complexity while maximizing value.
Collaborating with internal teams like Product Support engineers, Backend and Frontend engineers and QA engineers.
Ideal Profile
You possess a Degree/Diploma in Computer Science, Engineering or related field.
You have 4+ years of experience, ideally as a backend developer including at least 1 year of DevOps experience.
You are proficient in Public Clouds technology platforms (preferably Google or AWS).
You have experience in database management, such as in RDBMS, NoSQL, in-memory data storage, or big data infrastructure.
You possess strong analytical skills and are comfortable dealing with numerical data
You pay strong attention to detail and deliver work that is of a high standard
You are a strong team player who can manage multiple stakeholders
What's on Offer?
Join a recently funded high-growth startup
Enjoy flexible working options",https://www.linkedin.com/jobs/view/3086226470/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=qo7uLem2jsmvV27DPLhGhQ%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer (Immediately Available),Snaphyre,1 month ago,Full-time · Entry level,Pakistan
20,20,"Agency Partner Interactive is looking for a conversant DevOps Engineer with all the technical as well as IT operations skills for integrated operations. You are expected to know about the various automation tools which may be required for process automation and testing

What You Will Be Doing
Setting up tools and required infrastructure
Defining and setting development, test, release, update, and support processes for DevOps operation
Analyzing and reviewing, verifying, and validating the software code developed in the project
Troubleshooting techniques and fixing code bugs
Monitoring the processes during the entire lifecycle for its adherence and updating or creating new processes for improvement and minimizing the wastage
Encouraging and building automated processes wherever possible
Identifying and deploying cybersecurity measures by continuously performing vulnerability assessment and risk management
Coordination and communication within the team and with customers
Mentoring and guiding the team members
Understanding of disaster recovery methods and procedures
Managing stakeholders and external interfaces
Maintaining, building and releasing pipelines and troubleshooting errors/issues
Creating and managing infrastructure for applications that meet the needs of scalability, reliability, and performance
Skills You Bring To The Table
Minimum Graduate preferably BSCS or equivalent
3-4 years of DevOps experience working in an international software house with AWS CLI
Hands on experience in Linux and windows server for migrations of applications and websites
Knowledge of malware cleaning and DDOS attacks
Configuration and managing databases such as MySQL, Mongo DB
Excellent troubleshooting
Working knowledge of various tools, open-source technologies, and cloud services
Awareness of critical concepts in DevOps and Agile principles",https://www.linkedin.com/jobs/view/3128441580/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=q4%2F0O9DyQgSW9n%2BtzF%2BILw%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,Agency Partner Interactive,5 days ago,Full-time · Mid-Senior level,"Karachi Division, Pakistan"
