,JobId,job_descriptions,job links,job titles,Posted By,Posted Time,Employement Status,Location
50,50,"Posted by
Leanne Mei Silla
Sourcing Associate at Appen | Hiring for Global Part-time Opportunities at home | Add me as your Connection
Send InMail
Do you want to be a part of something bigger than yourself?
Would you like to help make business search results better for end-users? This project is for you!

The goal of this project is to tap into the collective intelligence of the public at large. Results of tasks will be used in a wide variety of applications - data annotation, multimedia, sentiment analysis, and search engine result evaluation.

Requirements:
· Computer OS should be Microsoft Vista, Microsoft Windows 7, and above
· 3 to 5 years of residency in Pakistan
· Windows Live ID (WLID)

Please follow the steps below on how to apply for the project:

1. Visit the Appen website using the link below:
https://connect.appen.com/qrp/public/jobs?sref=9340bc2df063310ad1983928ba38b40d
2. Choose Urdu (Pakistan) as your primary language and Pakistan as your country.
3. Complete the Registration page and click the Submit Application button to create your account
4. Once your account has been created, click the 'All Projects' Tab and look for this project.
5. Choose the ""Apply"" button to start your qualification for the project.
Don’t miss the chance to earn extra income working from the comfort of your own home. This is a great opportunity for you and your friends!

A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.

Thank you and we hope to work with you soon!

#innovation #technology #future #careers #data #artificialintelligence #hiring #jobsearch #jobseekers #deeplearning #workingathome #recruiting #job #datascience #ai #jobopening #homeoffice #openings #informationtechnology",https://www.linkedin.com/jobs/view/3104855445/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=1MZos%2BiUvd%2FdTWKDUF%2F1UA%3D%3D&trk=flagship3_search_srp_jobs,Data Collection Project for Urdu Speakers,Appen,2 weeks ago,Part-time,"Punjab, Pakistan"
51,51,"Posted by
Leanne Mei Silla
Sourcing Associate at Appen | Hiring for Global Part-time Opportunities at home | Add me as your Connection
Send InMail
Selfie Video Data Collection for #Urdu speakers in #Pakistan

Help improve AI technology for video recognition! Capture short selfie videos on your portable device with different accessories and lighting/environment. Join us now!
Requirements:
Able to access web-based tool via Android or iOS portable devices (no desktops allowed)
A Google account.
Urdu speakers living in Pakistan
Please follow the steps below on how to apply for the project:
1. Visit the Appen website using the link below:
https://connect.appen.com/qrp/public/jobs?sref=9340bc2df063310ad1983928ba38b40d
2. Choose Urdu (Pakistan) as your primary language and Pakistan as your country. Make sure to input all your native dialects when creating your profile in the system.
3. Complete the Registration page and click the Submit Application button to create your account
4. Once your account has been created, click the 'All Projects' Tab and look for this project.
5. Choose the ""Apply"" button to start your qualification to the project.
Don’t miss the chance to earn extra income working from the comfort of your own home. This is a great opportunity for you and your friends!
• Work from home with flexible hours
• You can work on our projects around your other jobs
• Appen is ranked as top 1 out of 100 companies offering remote jobs by Flexjobs.com
A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.
Thank you and we hope to work with you soon!
#innovation #technology #future #careers #data #artificialintelligence #hiring #jobsearch #jobseekers #deeplearning #workingathome #recruiting #job #datascience #ai #jobopening #homeoffice #openings",https://www.linkedin.com/jobs/view/3109395748/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=GlrY9j6DbCgxUvCFcs%2F7ig%3D%3D&trk=flagship3_search_srp_jobs,Selfie Video Data Collection for Urdu Speakers in Pakistan,Appen,1 week ago,Part-time,"Karachi Division, Pakistan"
52,52,"Job Description

Work From Home Jobs No Experience Required

We are presently seeking new candidates in our online market research department. We are expanding at a fast rate and also are seeking high-energy and passionate individuals who appreciate helping individuals and an opportunity to work from the comfort of your home. As one of our specialists, you will certainly be connecting and working with our lots of market research clients, and will end up being an important part of various organizations. You will certainly be executing numerous jobs such as online data entry work, product and service evaluations, surveys and also various other on-line jobs. This function calls for professionalism and reliability and the capacity to work on a home computer in an independent yet efficient manner. Successful applicants can come for several fields including customer service, administration, data entry, marketing/ Public Relations and also lots of others.

Compensation
Gain from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hour
Work Responsibilities

This is a Telecommuting Position - work from home. You will certainly be required to have a PC/MAC that goes to maximum 3 - 4 years old. No work might be done on public computer systems or public internet connections. You might use your own 3g or 4g secured systems, yet you will certainly be responsible for data use. The primary obligations in this position will include Email Customer Service in an on-line ticket response system. You will obtain online instruction on interacting with our consumers as well as in a lot of your interaction with our clients you will be making use of best-answer templates. We are not presently trying to find phone customer service agents.

Requirements
Computer system proficiency, intermediate functioning ability level is minimum demand
Diligent job values, information oriented, as well as self-motivated.
Must have excellent spoken as well as written interaction abilities with a demonstrated ability to engage with all levels of inner and external clients
Have a readiness to find out as well as the need to boost at home in our busy yet enjoyable firm
Solid interest to information will obtain you much in our firm
Self-motivated and multi tasking characteristics when working from home are an and also.
If you feel as though you may be a fit, please reply to this advertisement. Thank you for your passion in our company.",https://www.linkedin.com/jobs/view/3134616181/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=jmH8NKJdHmeTgZhs8unyPw%3D%3D&trk=flagship3_search_srp_jobs,"Data Entry Work , Earn $1200 Per Week (REMOTE JOB)",KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
53,53,"Task Description

Work From Home Jobs No Experience Required

We are currently seeking new candidates in our online market research department. We are growing at a quick rate and also are searching for high-energy and also passionate people that take pleasure in helping people and a chance to work from the comfort of your home. As one of our specialists, you will certainly be communicating and also collaborating with our many market research customers, and will certainly become an integral part of various organizations. You will certainly be executing various jobs such as online data entry work, product and service evaluations, surveys and other on-line projects. This role requires expertise and also the capacity to work on a home computer in an independent yet proficient manner. Effective applicants can come for various fields including customer service, administration, data entry, advertising and marketing/ PR and also many others.

Compensation
Earn from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hour
Work Responsibilities

This is a Telecommuting Position - work from home. You will be called for to have a PC/MAC that is at optimum 3 - 4 years old. No job may be carried out on public computers or public internet connections. You might utilize your own 3g or 4g secured systems, yet you will be responsible for data use. The key responsibilities in this position will certainly include Email Customer Service in an on-line ticket response system. You will certainly get on-line instruction on communicating with our consumers and in a lot of your interaction with our clients you will certainly be making use of best-answer templates. We are not presently seeking phone customer service representatives.

Requirements
Computer system proficiency, intermediate functioning ability degree is minimal need
Persistent work principles, information oriented, and self-motivated.
Must have exceptional verbal as well as written communication abilities with a shown capability to connect with all levels of interior as well as external customers
Possess a readiness to learn and the desire to boost at home in our fast-paced yet fun firm
Strong attention to detail will get you far in our business
Self-motivated and multi tasking traits when functioning from home are a plus.
If you really feel as though you may be a fit, please reply to this advertisement. Thank you for your rate of interest in our company.",https://www.linkedin.com/jobs/view/3134614579/?eBP=JOB_SEARCH_ORGANIC&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=FrhTlLmzziz3DueQVuqQOw%3D%3D&trk=flagship3_search_srp_jobs,"Data Entry Job Online , Earn $2400 Per Week (REMOTE JOB)",KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
54,54,"We are seeking individuals who are looking for an exciting work-from-home opportunity. Our mission is to deliver the best data solutions and expertise to developers of AI for communication, driven by our passion for innovation and our love of languages.

We are still massively hiring and looking for more people to apply to our great opportunities, you can also invite your friends, as many as you like so they can also experience the opportunity to earn extra income while being at home!

Requirements
Search Engine Evaluation (Help us improve search results)
Social Media Evaluation (Help improve social media around the globe)
Translation
Transcription
Short Surveys
Data Collection Projects (e.g., voice recording, image collection, etc.)
Linguistic Specialties (Text to Speech, Computational, Phonetics, Pronunciation, Annotation, etc.)
Qualifications
No work experience or college degree required.
Fluency in English
Linguistics Degree may be required for our linguistic projects BUT not required for other projects.
Benefits

Work At Your Individual Schedule And Speed

Paid Weekly

Work At Home

Full Time And Part Time Hours Available

You are going to be a major part to our success as our Customer

Support team as you will be the face of the enterprise.

Skills Development

Communication Skills Development

Writing Skills Development",https://www.linkedin.com/jobs/view/3132807601/?eBP=JOB_SEARCH_ORGANIC&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=2S3JWZeVUouasFBllH6w6w%3D%3D&trk=flagship3_search_srp_jobs,"Work From Home Data Entry Work , Earn more than $1800 Per Week (REMOTE JOB)",KADANSE,2 days ago,Full-time · Entry level,"Karachi Division, Pakistan"
55,55,"Looking for a great opportunity to work from home and earn money, here is an opportunity for someone that appreciates sharing viewpoints regarding products, services and also trends in todays market area.

You will be executing numerous work as a team member such as online data entry, e-mail response, evaluations, reviews, surveys and other online projects.

Requirements

Must be 16 years of age or older.

Must be proficient with basic PC skills.

Must have an internet connection.

Basic English written language.

Basic English spoken language.

Computer with internet access.

Quiet working area away from distractions.

Must be able to work independently and get the job done.

Desire to learn skills to successfully work from home

Benefits

Reps Typically Earn $700-$1100 Plus a week

Work At Your Individual Schedule And Speed

Paid Weekly

Work At Home

Full Time And Part Time Hours Available

You are going to be a major part to our success as our Customer

Support team as you will be the face of the enterprise.",https://www.linkedin.com/jobs/view/3132807542/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=R9ikVdJben60E2Vl0J6Kzg%3D%3D&trk=flagship3_search_srp_jobs,Data Entry Work From Home (REMOTE JOB),KADANSE,2 days ago,Full-time · Entry level,"Karachi Division, Pakistan"
56,56,"Job Description

Work From Home Jobs No Experience Required

We are presently seeking brand-new candidates in our online market research department. We are growing at a fast rate as well as are looking for high-energy as well as enthusiastic people that appreciate aiding people as well as a chance to work from the comfort of your home. As one of our specialists, you will be interacting and working with our lots of market research clients, and also will end up being an integral part of various companies. You will certainly be doing numerous jobs such as online data entry work, product and service testimonials, surveys and also other on the internet projects. This duty requires expertise as well as the capacity to service a pc in an independent yet competent way. Successful applicants can come for several fields including customer service, administration, data entry, marketing/ Public Relations as well as numerous others.

Compensation
Earn from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hour
Work Responsibilities

This is a Telecommuting Position - job from house. You will be called for to have a PC/MAC that goes to maximum 3 - 4 years old. No work might be performed on public computers or public internet connections. You might utilize your very own 3g or 4g secured systems, however you will be responsible for data usage. The key responsibilities in this position will certainly consist of Email Customer Service in an online ticket response system. You will certainly receive on-line guideline on connecting with our consumers as well as in the majority of your communication with our customers you will be making use of best-answer templates. We are not presently trying to find phone customer service representatives.

Requirements
Computer literacy, intermediate functioning skill degree is minimum need
Persistent work ethic, detail oriented, as well as self-motivated.
Has to have outstanding spoken and also written interaction skills with a shown ability to connect with all levels of interior and also external clients
Have a preparedness to find out as well as the need to improve at home in our hectic yet enjoyable firm
Strong focus to detail will certainly obtain you far in our firm
Self-motivated as well as multi tasking characteristics when functioning from home are an and also.
If you really feel as though you might be a fit, please reply to this advertisement. Thank you for your passion in our company.",https://www.linkedin.com/jobs/view/3134611986/?eBP=JOB_SEARCH_ORGANIC&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=%2BQ5IrgBW6tc5WGd7cJvidw%3D%3D&trk=flagship3_search_srp_jobs,"Data Entry Job , Earn $100 Per Hour (REMOTE JOB)",KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
57,57,"Task Description

Work From Home Jobs No Experience Required

We are currently looking for brand-new candidates in our online market research department. We are expanding at a rapid rate as well as are searching for high-energy and enthusiastic individuals that take pleasure in assisting people as well as a possibility to work from the comfort of your home. As one of our specialists, you will be connecting and also collaborating with our numerous market research clients, and also will become an essential part of many different companies. You will certainly be doing various jobs such as online data entry work, product and service testimonials, surveys as well as various other online projects. This duty requires expertise as well as the ability to work on a personal computer in an independent yet skillful way. Effective candidates can come for many different areas including customer service, administration, data entry, advertising and marketing/ PR and also many others.

Compensation
Gain from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hour
Task Responsibilities

This is a Telecommuting Position - work from home. You will be called for to have a PC/MAC that goes to maximum 3 - 4 years old. No work may be done on public computer systems or public internet connections. You may use your own 3g or 4g secured systems, however you will certainly be in charge of data usage. The primary obligations in this position will consist of Email Customer Service in an on the internet ticket response system. You will receive online guideline on connecting with our customers and also in most of your communication with our clients you will certainly be utilizing best-answer templates. We are not currently looking for phone customer service agents.

Requirements
Computer system literacy, intermediate working skill degree is minimal need
Persistent work principles, information oriented, and also self-motivated.
Has to have exceptional spoken as well as written communication abilities with a demonstrated ability to engage with all levels of interior and also external clients
Possess a preparedness to discover as well as the need to improve at home in our busy yet fun business
Solid attention to information will certainly obtain you far in our firm
Self-motivated as well as multi tasking characteristics when working from home are an and also.
If you feel as though you might be a fit, please reply to this advertisement. Thanks for your interest in our company.",https://www.linkedin.com/jobs/view/3134612875/?eBP=JOB_SEARCH_ORGANIC&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=g9wm%2BhhN%2Ff7%2BNypZg5cVTw%3D%3D&trk=flagship3_search_srp_jobs,Data Entry Associate-Work From Home $6200/Monthly (REMOTE JOB),KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
58,58,"Work Description

Data Entry Work from Home

We are presently seeking new candidates in our online market research department. We are growing at a rapid rate as well as are searching for high-energy as well as passionate individuals that appreciate assisting people and a possibility to work from the comfort of your home. As one of our specialists, you will be communicating and also dealing with our several market research customers, and also will end up being an indispensable part of many different companies. You will certainly be performing different jobs such as online data entry work, product and service evaluations, surveys and also various other on-line jobs. This function calls for professionalism and trust as well as the capability to service a pc in an independent yet efficient way. Successful candidates can come for several areas including customer service, administration, data entry, advertising and marketing/ PR and also lots of others.

Compensation
Make from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hour
Work Responsibilities

This is a Telecommuting Position - work from house. You will be needed to have a PC/MAC that is at optimum 3 - 4 years old. No job might be done on public computer systems or public internet connections. You may use your own 3g or 4g secured systems, but you will be responsible for data usage. The main obligations in this position will certainly consist of Email Customer Service in an on the internet ticket response system. You will get on-line guideline on connecting with our consumers and also in most of your interaction with our clients you will be making use of best-answer templates. We are not currently searching for phone customer service agents.

Requirements
Computer system literacy, intermediate working skill degree is minimal need
Thorough job ethic, information oriented, as well as self-motivated.
Must have exceptional verbal and also written communication skills with a demonstrated ability to connect with all levels of interior as well as external clients
Possess a preparedness to find out and also the need to enhance at home in our hectic yet enjoyable firm
Solid interest to information will certainly get you much in our company
Self-motivated and also multi tasking qualities when functioning from home are an and also.
If you feel as though you might be a fit, please respond to this advertisement. Thank you for your passion in our organization.",https://www.linkedin.com/jobs/view/3134615589/?eBP=JOB_SEARCH_ORGANIC&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=rLVGPk0qNeR0t1cDpUHEfQ%3D%3D&trk=flagship3_search_srp_jobs,$1900 Weekly Data Entry-Work From Home (REMOTE JOB),KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
59,59,"Posted by
Leanne Mei Silla
Sourcing Associate at Appen | Hiring for Global Part-time Opportunities at home | Add me as your Connection
Send InMail
Do you want to be a part of something bigger than yourself?
Would you like to help make business search results better for end-users? This project is for you!

The goal of this project is to tap into the collective intelligence of the public at large. Results of tasks will be used in a wide variety of applications - data annotation, multimedia, sentiment analysis, and search engine result evaluation.

Requirements:
· Computer OS should be Microsoft Vista, Microsoft Windows 7, and above
· 3 to 5 years of residency in Pakistan
· Windows Live ID (WLID)

Please follow the steps below on how to apply for the project:

1. Visit the Appen website using the link below:
https://connect.appen.com/qrp/public/jobs?sref=9340bc2df063310ad1983928ba38b40d
2. Choose Urdu (Pakistan) as your primary language and Pakistan as your country.
3. Complete the Registration page and click the Submit Application button to create your account
4. Once your account has been created, click the 'All Projects' Tab and look for this project.
5. Choose the ""Apply"" button to start your qualification for the project.
Don’t miss the chance to earn extra income working from the comfort of your own home. This is a great opportunity for you and your friends!

A diverse, inclusive culture is vital to our mission of helping build better AI. We offer opportunities for individuals of all abilities and backgrounds.

Thank you and we hope to work with you soon!

#innovation #technology #future #careers #data #artificialintelligence #hiring #jobsearch #jobseekers #deeplearning #workingathome #recruiting #job #datascience #ai #jobopening #homeoffice #openings #informationtechnology",https://www.linkedin.com/jobs/view/3106543918/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=EgKlOyxhhSI6d3NutxD0MA%3D%3D&trk=flagship3_search_srp_jobs,Data Collection Project for Urdu Speakers,Appen,2 weeks ago,Part-time,"Islāmābād, Pakistan"
60,60,"Task Description

Work From Home Jobs No Experience Required

We are currently seeking new candidates in our online market research department. We are growing at a quick rate as well as are trying to find high-energy and also passionate individuals who take pleasure in helping individuals and a chance to work from the comfort of your home. As one of our specialists, you will certainly be connecting and also collaborating with our several market research clients, and also will certainly end up being an indispensable part of many different companies. You will certainly be doing various jobs such as online data entry work, product and service testimonials, surveys and other on-line projects. This duty needs professionalism as well as the capacity to work on a pc in an independent yet skillful way. Successful applicants can come for several fields consisting of customer service, administration, data entry, advertising and marketing/ PR and lots of others.

Compensation
Make from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hr
Work Responsibilities

This is a Telecommuting Position - job from home. You will certainly be needed to have a PC/MAC that is at optimum 3 - 4 years old. No work might be done on public computer systems or public internet connections. You might use your very own 3g or 4g secured systems, yet you will be accountable for information use. The primary duties in this position will include Email Customer Service in an on the internet ticket response system. You will get online guideline on connecting with our clients and in most of your interaction with our customers you will certainly be making use of best-answer templates. We are not currently trying to find phone customer service representatives.

Requirements
Computer system proficiency, intermediate functioning ability degree is minimal requirement
Attentive work values, detail oriented, as well as self-motivated.
Needs to have excellent verbal as well as written interaction skills with a shown capacity to interact with all levels of interior as well as external clients
Have a preparedness to find out as well as the need to improve at home in our hectic yet fun firm
Strong focus to detail will certainly get you far in our firm
Self-motivated as well as multi tasking characteristics when functioning from home are a plus.
If you feel as though you may be a fit, please respond to this advertisement. Thank you for your rate of interest in our organization.",https://www.linkedin.com/jobs/view/3134613818/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=XpAodqvasTaBAuytrSFAeQ%3D%3D&trk=flagship3_search_srp_jobs,"Data Entry Job , Earn $1500 Per Week (REMOTE JOB)",KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
61,61,"Work Summary

Data Entry Work from Home

We are presently seeking new candidates in our online market research department. We are expanding at a fast rate as well as are trying to find high-energy as well as passionate people that appreciate aiding people as well as a possibility to work from the comfort of your home. As one of our specialists, you will certainly be communicating as well as collaborating with our numerous market research customers, and also will certainly come to be an important part of several companies. You will certainly be carrying out different jobs such as online data entry work, product and service reviews, surveys and also various other on the internet projects. This function calls for professionalism and the capacity to work with a home computer in an independent yet skilled manner. Successful applicants can come for various fields including customer service, administration, data entry, advertising/ Public Relations and also many others.

Compensation
Gain from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hour
Job Responsibilities

This is a Telecommuting Position - work from house. You will be needed to have a PC/MAC that goes to maximum 3 - 4 years old. No job might be executed on public computers or public internet connections. You may use your own 3g or 4g secured systems, yet you will be responsible for data usage. The key obligations in this position will certainly consist of Email Customer Service in an on the internet ticket response system. You will certainly get online guideline on interacting with our consumers as well as in the majority of your interaction with our customers you will certainly be using best-answer templates. We are not currently trying to find phone customer service representatives.

Requirements
Computer system literacy, intermediate working skill level is minimal need
Diligent job values, detail oriented, as well as self-motivated.
Must have exceptional verbal and also written interaction abilities with a demonstrated capability to communicate with all levels of inner and also external customers
Have a preparedness to find out as well as the desire to improve at home in our busy yet fun business
Strong focus to information will obtain you far in our company
Self-motivated and multi tasking traits when functioning from home are an and also.
If you really feel as though you might be a fit, please reply to this ad. Thanks for your rate of interest in our company.",https://www.linkedin.com/jobs/view/3134614611/?eBP=JOB_SEARCH_ORGANIC&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=y86gBDsnjIib1C2kFBiCDg%3D%3D&trk=flagship3_search_srp_jobs,$2000 Weekly Data Entry-Work From Home (REMOTE JOB),KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
62,62,"Work Description

Work From Home Jobs No Experience Required

We are currently seeking new candidates in our online market research department. We are growing at a quick rate as well as are looking for high-energy as well as passionate people who delight in helping people as well as a chance to work from the comfort of your home. As one of our specialists, you will certainly be connecting as well as collaborating with our numerous market research customers, and will come to be an integral part of many different companies. You will be carrying out numerous jobs such as online data entry work, product and service testimonials, surveys as well as other on the internet projects. This role calls for professionalism and trust and also the capability to service a computer in an independent yet skillful fashion. Effective applicants can come for several fields consisting of customer service, administration, data entry, marketing/ PR and lots of others.

Compensation
Gain from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hr
Work Responsibilities

This is a Telecommuting Position - work from residence. You will certainly be needed to have a PC/MAC that goes to optimum 3 - 4 years old. No work may be executed on public computer systems or public internet connections. You might utilize your very own 3g or 4g secured systems, but you will certainly be in charge of data usage. The main tasks in this position will consist of Email Customer Service in an on-line ticket response system. You will receive on-line instruction on connecting with our clients and in the majority of your interaction with our customers you will certainly be using best-answer templates. We are not currently seeking phone customer service representatives.

Requirements
Computer system literacy, intermediate working skill degree is minimal requirement
Attentive work values, information oriented, and also self-motivated.
Needs to have superb verbal and also written communication skills with a shown capacity to engage with all degrees of internal and external clients
Have a readiness to discover and also the desire to improve at home in our busy yet fun firm
Solid interest to information will get you far in our firm
Self-motivated and multi tasking traits when working from home are an and also.
If you feel as though you might be a fit, please reply to this ad. Thank you for your passion in our company.",https://www.linkedin.com/jobs/view/3134618131/?eBP=JOB_SEARCH_ORGANIC&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=CoiyYXPjnaLYOrJ04N8RwA%3D%3D&trk=flagship3_search_srp_jobs,"Data Entry Job Online , Earn $1800 Per Week (REMOTE JOB)",KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
63,63,"We are offering interested applicants who are willing to share their viewpoints and opinions about products, services and also trends in todays market area the opportunity to make money from the comfort of their homes.

This work from home opportunity is extremely rewarding and will help form the market and also influence new products coming to the market. In some cases you will even get to see items before the public and also take part in evaluating them online.

Requirements

Requirements Paid Weekly

Work From Home

Flexible Hours

Complete Training Is Offered

Work At Your Individual Schedule And Speed

No Sales and No Cold Calling

Full Time And Part Time Hours Available

multi-tasking skills

Basic working knowledge of Microsoft Office Word

We offer you the opportunity to earn extra income from home (teleworking) and also to decide your own participation schedule.

This work at home opportunity is very rewarding and will help shape the marketplace and influence new products coming to market.

You’ll be helping companies collect data to help forecast trends and make future business decisions based on the information provided.

Earn by taking surveys

Various payment methods, including Paypal, direct check, or online virtual gift card codes

Possibility to win rewards

Part Time

Apply We invite you to apply if you are the type of person who is self-motivated and comfortable working on your own at home, enjoy such work as email customer service, data entry and review products, then you are the person we are looking for.

Additional Application Instructions

Must be 16 years of age or older. Must be proficient with basic PC skills. Must have an internet connection. Basic English written language. Basic English spoken language. Computer with internet access. Quiet working area away from distractions. Must be able to work independently and get the job done. Desire to learn skills to successfully work from home

Benefits

Benefits Reps Typically Earn $700-$1100 Plus a week Flexible Hours, Virtual Remote Complete Training Is Offered Work At Your Individual Schedule And Speed Paid Weekly Work At Home Full Time And Part Time Hours Available You are going to be a major part to our success as our Customer Support team as you will be the face of the enterprise.
Earn from $50.00 - $100.00 Per Online Survey
Entry Hourly Pay $18.00 - $30.00 Per Hour
You'll need a Mobile Phone OR
PC/MAC OR
Smart device / Tablet
Stable internet connection
At least 15 to 20 hours weekly availability
Willingness to follow directions
Desire to follow through.
Thank you for your interest in our company",https://www.linkedin.com/jobs/view/3132803923/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=xflfw6%2Bklmpnqzs1vvCVhQ%3D%3D&trk=flagship3_search_srp_jobs,"Work From Home Data Entry , Earn $1400 Per Week (REMOTE JOB)",KADANSE,2 days ago,Full-time · Entry level,"Karachi Division, Pakistan"
64,64,"The Department

Perseus , an operating group of Constellation Software Inc., acquires, manages, and builds software businesses that provide specialized, mission-critical software solutions. Perseus companies seek to become leaders in their markets by improving their operations, growing through organic initiatives, and seeking acquisitions that can strengthen their market position.

The M&A Department has the mandate to increase Perseus' foothold in each of these domains, as well as achieve inorganic growth in other verticals.

Mission

The M&A Junior Business Development Associate will work with the Perseus M&A team to contact Acquisitions prospects in our M&A database, with the goal of establishing meetings for our M&A team. The associate will send personalized emails to prospects in the M&A database that have not been contacted in the last 12 months.

Outcomes
Craft personalized Emails to a minimum of 50 to 60 contacts per day [after reviewing 50-60 companies daily].
Results in a minimum of 1 meeting established per day.
Team
A team member, to work from the Contour Lahore office, reporting to the M&A Business Development Associate in Toronto.
This is an opportunity to gain experience in acquisitions and business development at a highly successful enterprise software company.
Depending on the team's performance, the scope of the role can evolve.
Competencies
Strong English written communication skills.
Ability to review and synthesize prior contact history in CRM.
Craft thoughtful and intelligent email to re-establish contact with business owners.
Works proactively, with Persistence, Efficiency, Intelligence, and a strong work ethic.
Relevant Credentials & Experience
Evidence of strong English writing skills.
Candidates with ongoing or completed Diploma/Bachelors education in Commerce/Business/English, or past experience in Sales/Account management-oriented roles, whether call-based or otherwise, are encouraged to apply.
Experience working with Salesforce or other CRM platforms beneficial but not mandatory.
Working Hours
This is an afternoon shift i.e. 1 pm till 10 pm.
Exciting Benefits We Offer
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3125873877/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=2i%2BheZPWRamiie9DkHSCyA%3D%3D&trackingId=RyHlHHlO%2BPwKlrBjE80vuQ%3D%3D&trk=flagship3_search_srp_jobs,Junior M&A Business Development Associate,Contour Software,3 weeks ago,Full-time · Entry level,"Lahore, Punjab, Pakistan"
